experiment_id,status,branch,git_commit,split_version,config,seed,best_epoch,val_miou,val_ece,cal_miou,cal_ece,checkpoint_sha256,notes
segformer_b0_suim_v1,invalid,master,d33f5b7,v1_seed_20260721,configs/baseline/segformer_b0_suim_v1.yaml,20260721,100,0.6511729271483717,0.10349556393103154,0.6844158278168005,0.11125867213244978,863A2B073AC4055BAAAF64F1E48C91FA737C69E7DD301E69AE746BCEE02D3512,"Engineering-only; exact cross-split duplicates including train-to-official-test leakage"
