score,region,degradation_type,severity,boundary_radius,pixels,error_rate,error_auroc,error_auprc,aurc,oracle_aurc,eaurc,unique_score_count,tie_group_count,largest_tie_group,tied_pixel_fraction,sort_seconds,metric_seconds,risk_at_90_coverage,risk_at_80_coverage,risk_at_70_coverage,top_5_uncertainty_precision,top_5_uncertainty_recall,top_10_uncertainty_precision,top_10_uncertainty_recall,top_20_uncertainty_precision,top_20_uncertainty_recall,peak_process_rss_mb
logit_margin,boundary,blur,1,3.0,2127005.0,0.37111384317385243,0.6019611452667576,0.4674954943023103,0.32081405553205244,0.0794332807178674,0.24138077481418505,1518322.0,353087.0,17.0,0.45217101041135305,2.384345900034532,0.30974880000576377,0.3521977950222143,0.3345562690933294,0.3190051205450452,0.5542213989525251,0.07467052463955022,0.5413577431856614,0.1458741099868544,0.5173441394959446,0.2788061663620502,3409.7734375
logit_margin,boundary,blur,2,3.0,2127005.0,0.38652142331588313,0.5893866908612629,0.4744794335271052,0.34382089893994944,0.08676969567198534,0.2570512032679641,1523091.0,359391.0,17.0,0.45289268243375075,1.954816900077276,0.3062047999119386,0.36857501808750437,0.35229289540927267,0.33717307048226974,0.5636336282686576,0.07291156053825841,0.5480416171057023,0.14178849407577607,0.523435534942325,0.2708442551266036,3409.7734375
logit_margin,boundary,blur,3,3.0,2127005.0,0.4128546947468389,0.5787250649921791,0.49329640604732494,0.374499607539167,0.10020982992518057,0.27428977761398643,1514212.0,367201.0,18.0,0.46073892633068564,1.8936216000001878,0.31064660008996725,0.3956903419256597,0.379688811262785,0.36621232799428305,0.5781798008481349,0.07002268420669047,0.5673316063394154,0.1374170978791633,0.5455182286830543,0.264266452882443,3409.7734375
logit_margin,boundary,clean,0,3.0,2127005.0,0.3685548458983406,0.6051347885474739,0.4674522417350221,0.3161171335378211,0.0782516042648374,0.2378655292729837,1511658.0,353429.0,19.0,0.4554648437591825,1.4668944999575615,0.2078371000243351,0.3492802871015851,0.3314126805397395,0.3152063531295503,0.5570798582053765,0.075576782265492,0.5420237798599913,0.1470676779969333,0.5171235073327453,0.2806222808289351,3369.38671875
logit_margin,boundary,color_attenuation,1,3.0,2127005.0,0.3687184562330601,0.6085443615051535,0.4703684103030532,0.31382647699473676,0.07832684436376249,0.2354996326309743,1503315.0,353775.0,19.0,0.4595499305361294,1.4512813999317586,0.21000089996960014,0.34910842316140844,0.3304100131405427,0.31341443101771504,0.5541051458250167,0.07513985862403362,0.5452066515907307,0.14786564762465795,0.5219522286031297,0.2831169526665698,3377.16796875
logit_margin,boundary,color_attenuation,2,3.0,2127005.0,0.3710296872832927,0.6095343141524319,0.4748518591056848,0.315615813262936,0.07939425442308073,0.23622155883985524,1502344.0,353006.0,20.0,0.45964489975340916,2.2661778000183403,0.3644645999884233,0.3508606443144043,0.3318016412749382,0.3151707564759044,0.5633484091984714,0.07591742673637593,0.5525529801391225,0.14892454646529124,0.5279418713167106,0.28458201023338087,3389.7734375
logit_margin,boundary,color_attenuation,3,3.0,2127005.0,0.376559528538955,0.608538366772484,0.4791296192399855,0.3204315576504732,0.08198266311838691,0.2384488945320863,1502906.0,352311.0,23.0,0.45905392794093103,2.32454819988925,0.3486670999554917,0.3567111823873416,0.3373052719669206,0.3205673434956183,0.5658620981467029,0.0751363391198386,0.5551925002703325,0.1474385225433988,0.5335765548270925,0.283395593200024,3395.7265625
logit_margin,boundary,lowlight,1,3.0,2127005.0,0.3706681460551339,0.6102644116782523,0.4743204766135809,0.31422661118316875,0.07922672205004251,0.23499988913312625,1497199.0,355004.0,18.0,0.4630031429169184,2.2159216000000015,0.3141771999653429,0.3507852719394245,0.33155305229653903,0.3144581517680119,0.5611512820753919,0.0756950988885267,0.5496165979473533,0.14827761591957514,0.5271285210895131,0.28442072872973934,3398.3359375
logit_margin,boundary,lowlight,2,3.0,2127005.0,0.38339778232773314,0.6071520161972469,0.4845283600432158,0.32721416885943105,0.08525139248968168,0.2419627763697494,1491102.0,354808.0,20.0,0.4657774664375495,2.1144757999572903,0.31237790000159293,0.3635512627298158,0.3450390673404959,0.32847685277224054,0.5717482675292193,0.07456385064666722,0.5620142829605879,0.14658812074718358,0.5368326422766821,0.2800395135399041,3398.3359375
logit_margin,boundary,lowlight,3,3.0,2127005.0,0.444047851321459,0.589879369838147,0.5291763411423327,0.396457722969059,0.11766332665131585,0.27879439631774316,1492960.0,362011.0,19.0,0.46829038953834146,2.4286708999425173,0.3421593999955803,0.4270162452343453,0.4108484028682853,0.39538613637951137,0.606385715909839,0.06827980255282977,0.597331465296355,0.13451993240810933,0.5768456451341542,0.2598123798673936,3398.3359375
logit_margin,boundary,turbidity,1,3.0,2127005.0,0.3680071273927424,0.6086458794305624,0.4696373736393824,0.3132820312382583,0.07800003134165231,0.235281999896606,1509957.0,353074.0,18.0,0.45609765844462047,2.2259926999686286,0.3546393000287935,0.3484207932731026,0.32992870256534423,0.3131370457732668,0.5574301134921157,0.07573685441001184,0.5442851702624811,0.14790106202084183,0.5203208267023349,0.2827775811782261,3398.3359375
logit_margin,boundary,turbidity,2,3.0,2127005.0,0.37007388323017576,0.6110380833920781,0.47426535555359983,0.31345500425072276,0.07895180145885619,0.23450320279186657,1503349.0,354322.0,18.0,0.4597911147364487,2.194097700063139,0.34755379997659475,0.3499969962989179,0.3310693909981406,0.31432328746514215,0.5621385788568044,0.07595004249513117,0.5507684496076652,0.14882696922691893,0.5260918521583166,0.28431720042838143,3398.3359375
logit_margin,boundary,turbidity,3,3.0,2127005.0,0.3788077602074278,0.5994783574900653,0.4738896655141238,0.32984626874722395,0.08304901569622172,0.24679725305100222,1502045.0,356601.0,18.0,0.4614756429815633,3.167559300083667,0.4442087000934407,0.3598968219350029,0.3424337664149042,0.326571424349723,0.5618470912356255,0.0741604466034359,0.5490054113520858,0.14493016236288764,0.5243037353775223,0.2768178429557112,3398.3359375
logit_margin,full,blur,1,3.0,21528576.0,0.14579510507336854,0.7904891261781555,0.3965659037405864,0.05776037029921523,0.011185918467956744,0.04657445183125848,4759993.0,2102509.0,198.0,0.8765601589255136,2.384345900034532,0.9852025000145659,0.1089141001683602,0.08331419210780369,0.06600389754375646,0.5250785345849677,0.1800741636285025,0.4777240301032395,0.327668146762369,0.39571873760368775,0.5428423827108849,3409.7734375
logit_margin,full,blur,2,3.0,21528576.0,0.1497262986646214,0.7912651279817381,0.398827744039644,0.057724527782260324,0.011814472340263676,0.045910055441996646,4657188.0,2038477.0,228.0,0.8783611605337948,1.954816900077276,0.9830454000039026,0.11212208434690862,0.08776272152728595,0.07086580733488856,0.5259688682273914,0.17564348101942945,0.4881641055750077,0.3260377105622211,0.3975805471324451,0.5310765370528465,3409.7734375
logit_margin,full,blur,3,3.0,21528576.0,0.16917282406416476,0.7876934822629176,0.415325191004968,0.06526821288167214,0.015192734801729132,0.05007547807994301,4572567.0,1994458.0,202.0,0.8802471189919854,1.8936216000001878,0.9652335999999195,0.1321737789446678,0.10453222609182063,0.08390946677917271,0.5371938139905187,0.1587707472439972,0.5021645644998416,0.29683529880149917,0.427735189687383,0.5056784640518389,3409.7734375
logit_margin,full,clean,0,3.0,21528576.0,0.1432985628032249,0.7898599972988191,0.3930437783358105,0.0563835674256678,0.0107961475872031,0.0455874198384646,4817841.0,2135474.0,182.0,0.8754043462976836,1.4668944999575615,0.6601685000350699,0.1067546964321685,0.0807643979708133,0.0641999829595267,0.5189191917596669,0.1810622793500018,0.4721933753709189,0.3295172358097194,0.3934352846309418,0.5491127755011809,3369.38671875
logit_margin,full,color_attenuation,1,3.0,21528576.0,0.1454922982365392,0.7898751300916473,0.39276755571519834,0.05632549377891039,0.011138254562409643,0.04518723921650075,4825624.0,2129079.0,166.0,0.8747457797487396,1.4512813999317586,0.6659095999784768,0.10888615281838057,0.08322914526221863,0.06541229186136911,0.5176857925604011,0.1779083480778305,0.4749477206578418,0.32644189050526745,0.39454483296157944,0.5423584767715904,3377.16796875
logit_margin,full,color_attenuation,2,3.0,21528576.0,0.15001071134477265,0.7929559886476722,0.41052042307301234,0.05697276760520088,0.011860650790669216,0.045112116814531665,4870223.0,2147888.0,211.0,0.8735478370701342,2.2661778000183403,1.1864935000194237,0.11116092646678041,0.08430565049558258,0.06671325369256703,0.5411637925028031,0.1803750839521823,0.4996587094922192,0.3330820831721895,0.4128309902464538,0.5504021189546301,3389.7734375
logit_margin,full,color_attenuation,3,3.0,21528576.0,0.15297811615594084,0.7928830521100301,0.4142595641196339,0.057658867461129484,0.012348133442495024,0.04531073401863446,4928321.0,2174707.0,180.0,0.8720949309420186,2.32454819988925,1.1623974000103772,0.11352865007085527,0.08570689852284125,0.06909962775502028,0.5441770892460163,0.17786112289393244,0.5080233655292948,0.3320889763094948,0.42206313653757005,0.5517955450915331,3395.7265625
logit_margin,full,lowlight,1,3.0,21528576.0,0.1494818793402778,0.7987888915168434,0.4107906396729796,0.05635075157058669,0.011774863391035745,0.04457588817955094,4851690.0,2153892.0,174.0,0.8746875780358162,2.2159216000000015,1.0632661000126973,0.11136391893379544,0.08369918589277615,0.06461272339410129,0.5336391593562293,0.17849630365276084,0.49254340044721945,0.32950046797334603,0.41261259838472086,0.5520571147071242,3398.3359375
logit_margin,full,lowlight,2,3.0,21528576.0,0.16483277853584,0.7976948061151944,0.43073398853314865,0.06331269777864312,0.014399695074838648,0.04891300270380448,4895358.0,2175017.0,174.0,0.873640458151993,2.1144757999572903,1.035568799939938,0.12598600488433118,0.09521443620778221,0.07301265480752361,0.5536736409334603,0.16795013368211648,0.5144537765943823,0.3121065341186431,0.4433062933087087,0.5378861894006535,3398.3359375
logit_margin,full,lowlight,3,3.0,21528576.0,0.2287518691435978,0.7412505530886988,0.4480071394260067,0.11726779158789555,0.028423925221818025,0.08884386636607752,4837225.0,2147474.0,215.0,0.8750613603054842,2.4286708999425173,1.0998431000625715,0.19386334545223086,0.16268612398369817,0.13687657282639076,0.5672135530044798,0.12398011446115101,0.5427487007284927,0.2372652969363306,0.49301492481157605,0.4310478583272653,3398.3359375
logit_margin,full,turbidity,1,3.0,21528576.0,0.1436848400934646,0.793563990656374,0.39715587424553234,0.0548937669172192,0.01085597857144167,0.044037788345777526,4840822.0,2145882.0,178.0,0.8748203318231544,2.2259926999686286,1.1293815999524668,0.10663277407494745,0.08053640642709323,0.06349215302132634,0.5244015164957466,0.18248327853801566,0.4771534707196976,0.332083439745086,0.3962785748061414,0.5515942366317205,3398.3359375
logit_margin,full,turbidity,2,3.0,21528576.0,0.14813831625463755,0.7993792726176504,0.41132073659489765,0.05429189490709844,0.011558388335650567,0.04273350657144787,4887427.0,2165883.0,170.0,0.8735845789335996,2.194097700063139,1.1576140999095514,0.10950680075407783,0.08163163853185389,0.06450529143854242,0.5369657450700418,0.18123800054370884,0.49582183311672207,0.33470201213028816,0.4141649675159085,0.559159918836478,3398.3359375
logit_margin,full,turbidity,3,3.0,21528576.0,0.15635962174181886,0.7903331101142611,0.4052428387112952,0.05960865665595779,0.012916319453682667,0.04669233720227513,4884324.0,2167645.0,171.0,0.8738105576513746,3.167559300083667,1.4001995000289753,0.11925312294217313,0.09128198851514856,0.07361953365550976,0.5263071440171836,0.16830024143760708,0.49031798660199605,0.3135835660388569,0.4166703052407544,0.5329641732517378,3398.3359375
