method,condition,split,class_id,class_name,iou,dice,accuracy,classwise_ece
pooled,clean,calibration,4,robots_instruments,0.3499271393799641,0.5184385574182757,0.5266363811635417,0.0042088309295372
pooled,clean,calibration,5,reefs_invertebrates,0.5146481436661146,0.6795613170203869,0.6632469043167272,0.0230800549479045
pooled,clean,calibration,6,fish_vertebrates,0.5935881618174759,0.7449705965944085,0.7302524552275113,0.0181107884777956
pooled,clean,calibration,7,seafloor_rocks,0.245167223469458,0.3937900369499593,0.3451247522786313,0.0195187514417864
per_degradation,clean,calibration,0,background_waterbody,0.7287371708421208,0.843086136092198,0.8721080337586415,0.0372976869309527
per_degradation,clean,calibration,1,human_divers,0.6499053484614146,0.7878092510791246,0.799371568256741,0.0042651702742699
per_degradation,clean,calibration,2,aquatic_plants,0.0994865804910969,0.180969158253228,0.1269879029479275,0.008793095179257
per_degradation,clean,calibration,3,wrecks_ruins,0.3377256149366931,0.5049250925088636,0.5184801757151019,0.0078579294821142
per_degradation,clean,calibration,4,robots_instruments,0.3499271393799641,0.5184385574182757,0.5266363811635417,0.0034671377262918
per_degradation,clean,calibration,5,reefs_invertebrates,0.5146481436661146,0.6795613170203869,0.6632469043167272,0.0240532030947119
per_degradation,clean,calibration,6,fish_vertebrates,0.5935881618174759,0.7449705965944085,0.7302524552275113,0.0147542416570717
per_degradation,clean,calibration,7,seafloor_rocks,0.245167223469458,0.3937900369499593,0.3451247522786313,0.020088152538346
raw,color_s1,calibration,0,background_waterbody,0.7257075213921936,0.841055059905792,0.8718973547908266,0.0792381259177039
raw,color_s1,calibration,1,human_divers,0.6549457870927388,0.7915011986504876,0.787388759592904,0.0019137508953592
raw,color_s1,calibration,2,aquatic_plants,0.0994224163399251,0.1808629965376023,0.1280010708170546,0.0147525912501893
raw,color_s1,calibration,3,wrecks_ruins,0.3123571639167751,0.4760246257726584,0.5083675436073293,0.0054281215714814
raw,color_s1,calibration,4,robots_instruments,0.3436356348856273,0.5115012224499066,0.5139658745842772,0.0032725035577123
raw,color_s1,calibration,5,reefs_invertebrates,0.5127063268004738,0.6778663085053651,0.6666352833470285,0.0779847156438097
raw,color_s1,calibration,6,fish_vertebrates,0.593810588373364,0.7451457440490522,0.7291500520868305,0.0125419867264065
raw,color_s1,calibration,7,seafloor_rocks,0.2101045135872188,0.3472501940586728,0.2822589959837729,0.0321683289233044
clean_global,color_s1,calibration,0,background_waterbody,0.7257075213921936,0.841055059905792,0.8718973547908266,0.0366115956926452
clean_global,color_s1,calibration,1,human_divers,0.6549457870927388,0.7915011986504876,0.787388759592904,0.0043431265465261
clean_global,color_s1,calibration,2,aquatic_plants,0.0994224163399251,0.1808629965376023,0.1280010708170546,0.010036370771699
clean_global,color_s1,calibration,3,wrecks_ruins,0.3123571639167751,0.4760246257726584,0.5083675436073293,0.0093894887804058
clean_global,color_s1,calibration,4,robots_instruments,0.3436356348856273,0.5115012224499066,0.5139658745842772,0.0033241736791629
clean_global,color_s1,calibration,5,reefs_invertebrates,0.5127063268004738,0.6778663085053651,0.6666352833470285,0.0230099605458744
clean_global,color_s1,calibration,6,fish_vertebrates,0.593810588373364,0.7451457440490522,0.7291500520868305,0.0156534137906975
clean_global,color_s1,calibration,7,seafloor_rocks,0.2101045135872188,0.3472501940586728,0.2822589959837729,0.0160626050904965
pooled,color_s1,calibration,0,background_waterbody,0.7257075213921936,0.841055059905792,0.8718973547908266,0.0414635018518241
pooled,color_s1,calibration,1,human_divers,0.6549457870927388,0.7915011986504876,0.787388759592904,0.0055170618226688
pooled,color_s1,calibration,2,aquatic_plants,0.0994224163399251,0.1808629965376023,0.1280010708170546,0.0123568466419704
pooled,color_s1,calibration,3,wrecks_ruins,0.3123571639167751,0.4760246257726584,0.5083675436073293,0.0107483480835604
pooled,color_s1,calibration,4,robots_instruments,0.3436356348856273,0.5115012224499066,0.5139658745842772,0.0040784723021063
pooled,color_s1,calibration,5,reefs_invertebrates,0.5127063268004738,0.6778663085053651,0.6666352833470285,0.0215846926110037
pooled,color_s1,calibration,6,fish_vertebrates,0.593810588373364,0.7451457440490522,0.7291500520868305,0.0191009964570664
pooled,color_s1,calibration,7,seafloor_rocks,0.2101045135872188,0.3472501940586728,0.2822589959837729,0.0151817152080838
per_degradation,color_s1,calibration,0,background_waterbody,0.7257075213921936,0.841055059905792,0.8718973547908266,0.0376739717245562
per_degradation,color_s1,calibration,1,human_divers,0.6549457870927388,0.7915011986504876,0.787388759592904,0.0046834677475186
per_degradation,color_s1,calibration,2,aquatic_plants,0.0994224163399251,0.1808629965376023,0.1280010708170546,0.0107229106485776
per_degradation,color_s1,calibration,3,wrecks_ruins,0.3123571639167751,0.4760246257726584,0.5083675436073293,0.0097817513853365
per_degradation,color_s1,calibration,4,robots_instruments,0.3436356348856273,0.5115012224499066,0.5139658745842772,0.0035373982271487
per_degradation,color_s1,calibration,5,reefs_invertebrates,0.5127063268004738,0.6778663085053651,0.6666352833470285,0.0223379662990085
per_degradation,color_s1,calibration,6,fish_vertebrates,0.593810588373364,0.7451457440490522,0.7291500520868305,0.0166769563124058
per_degradation,color_s1,calibration,7,seafloor_rocks,0.2101045135872188,0.3472501940586728,0.2822589959837729,0.0157785011153568
raw,color_s2,calibration,0,background_waterbody,0.7223664893720028,0.838806948264985,0.8706823278155374,0.0841505708958999
raw,color_s2,calibration,1,human_divers,0.6589803529140652,0.7944402135402506,0.7827852307888948,0.0016557511689969
raw,color_s2,calibration,2,aquatic_plants,0.1004517270539126,0.1825645316089205,0.132159763784119,0.0145085207347143
raw,color_s2,calibration,3,wrecks_ruins,0.2844764439858191,0.4429453655110545,0.4823655261180032,0.0058306945016328
raw,color_s2,calibration,4,robots_instruments,0.3315694998242406,0.4980130588272048,0.4802170193280956,0.0032427636044804
raw,color_s2,calibration,5,reefs_invertebrates,0.5012554622237195,0.6677816998330716,0.6566597205372308,0.0834531382040922
raw,color_s2,calibration,6,fish_vertebrates,0.5852929423128616,0.738403517344812,0.7203298453023098,0.0133798263311447
raw,color_s2,calibration,7,seafloor_rocks,0.1948515869568885,0.3261519490519268,0.2603414806139032,0.0344795003049781
clean_global,color_s2,calibration,0,background_waterbody,0.7223664893720028,0.838806948264985,0.8706823278155374,0.0361843951192801
clean_global,color_s2,calibration,1,human_divers,0.6589803529140652,0.7944402135402506,0.7827852307888948,0.004723169298814
clean_global,color_s2,calibration,2,aquatic_plants,0.1004517270539126,0.1825645316089205,0.132159763784119,0.0107606831766218
clean_global,color_s2,calibration,3,wrecks_ruins,0.2844764439858191,0.4429453655110545,0.4823655261180032,0.010386882787768
clean_global,color_s2,calibration,4,robots_instruments,0.3315694998242406,0.4980130588272048,0.4802170193280956,0.0032048454755427
clean_global,color_s2,calibration,5,reefs_invertebrates,0.5012554622237195,0.6677816998330716,0.6566597205372308,0.0245457171663126
clean_global,color_s2,calibration,6,fish_vertebrates,0.5852929423128616,0.738403517344812,0.7203298453023098,0.0151865053968017
clean_global,color_s2,calibration,7,seafloor_rocks,0.1948515869568885,0.3261519490519268,0.2603414806139032,0.0181331071289952
pooled,color_s2,calibration,0,background_waterbody,0.7223664893720028,0.838806948264985,0.8706823278155374,0.0413002613263331
pooled,color_s2,calibration,1,human_divers,0.6589803529140652,0.7944402135402506,0.7827852307888948,0.0059073851027586
pooled,color_s2,calibration,2,aquatic_plants,0.1004517270539126,0.1825645316089205,0.132159763784119,0.0130897165438074
pooled,color_s2,calibration,3,wrecks_ruins,0.2844764439858191,0.4429453655110545,0.4823655261180032,0.0117997237316043
pooled,color_s2,calibration,4,robots_instruments,0.3315694998242406,0.4980130588272048,0.4802170193280956,0.0040022341589401
pooled,color_s2,calibration,5,reefs_invertebrates,0.5012554622237195,0.6677816998330716,0.6566597205372308,0.0230341103823426
pooled,color_s2,calibration,6,fish_vertebrates,0.5852929423128616,0.738403517344812,0.7203298453023098,0.0187672555174561
pooled,color_s2,calibration,7,seafloor_rocks,0.1948515869568885,0.3261519490519268,0.2603414806139032,0.0171709273803721
per_degradation,color_s2,calibration,0,background_waterbody,0.7223664893720028,0.838806948264985,0.8706823278155374,0.0372026868854208
per_degradation,color_s2,calibration,1,human_divers,0.6589803529140652,0.7944402135402506,0.7827852307888948,0.0050650103576411
per_degradation,color_s2,calibration,2,aquatic_plants,0.1004517270539126,0.1825645316089205,0.132159763784119,0.0114497640656995
per_degradation,color_s2,calibration,3,wrecks_ruins,0.2844764439858191,0.4429453655110545,0.4823655261180032,0.0107990945125351
per_degradation,color_s2,calibration,4,robots_instruments,0.3315694998242406,0.4980130588272048,0.4802170193280956,0.0034361708991452
per_degradation,color_s2,calibration,5,reefs_invertebrates,0.5012554622237195,0.6677816998330716,0.6566597205372308,0.0239258586801395
per_degradation,color_s2,calibration,6,fish_vertebrates,0.5852929423128616,0.738403517344812,0.7203298453023098,0.0162410976666082
per_degradation,color_s2,calibration,7,seafloor_rocks,0.1948515869568885,0.3261519490519268,0.2603414806139032,0.0178289958184811
raw,color_s3,calibration,0,background_waterbody,0.7180418226535069,0.8358839851110201,0.874252187992034,0.0891441698281789
raw,color_s3,calibration,1,human_divers,0.6506313581305122,0.7883424181004419,0.7680831234122778,0.0015281214696889
raw,color_s3,calibration,2,aquatic_plants,0.0991562830419844,0.1804225378534218,0.1370208491261178,0.0153263864490603
raw,color_s3,calibration,3,wrecks_ruins,0.2811060970577601,0.4388490503688331,0.4524146908217491,0.0052940182809399
raw,color_s3,calibration,4,robots_instruments,0.3272882556709275,0.4931683140758108,0.453689087578927,0.0028684714318887
raw,color_s3,calibration,5,reefs_invertebrates,0.4892161591838712,0.6570116180474086,0.6379048652131449,0.0878518532684629
raw,color_s3,calibration,6,fish_vertebrates,0.580576131713597,0.7346386169758994,0.7119580603830277,0.0135560632248641
raw,color_s3,calibration,7,seafloor_rocks,0.1869985821409385,0.3150780210767517,0.2478421898366356,0.0358367062451717
clean_global,color_s3,calibration,0,background_waterbody,0.7180418226535069,0.8358839851110201,0.874252187992034,0.0312630208153366
clean_global,color_s3,calibration,1,human_divers,0.6506313581305122,0.7883424181004419,0.7680831234122778,0.0049167401674386
clean_global,color_s3,calibration,2,aquatic_plants,0.0991562830419844,0.1804225378534218,0.1370208491261178,0.0111921387494897
clean_global,color_s3,calibration,3,wrecks_ruins,0.2811060970577601,0.4388490503688331,0.4524146908217491,0.0096449987716557
clean_global,color_s3,calibration,4,robots_instruments,0.3272882556709275,0.4931683140758108,0.453689087578927,0.0028150952053591
clean_global,color_s3,calibration,5,reefs_invertebrates,0.4892161591838712,0.6570116180474086,0.6379048652131449,0.029970649506819
clean_global,color_s3,calibration,6,fish_vertebrates,0.580576131713597,0.7346386169758994,0.7119580603830277,0.015664909583068
clean_global,color_s3,calibration,7,seafloor_rocks,0.1869985821409385,0.3150780210767517,0.2478421898366356,0.0193667690830783
pooled,color_s3,calibration,0,background_waterbody,0.7180418226535069,0.8358839851110201,0.874252187992034,0.0353104452873668
pooled,color_s3,calibration,1,human_divers,0.6506313581305122,0.7883424181004419,0.7680831234122778,0.0060974914741988
pooled,color_s3,calibration,2,aquatic_plants,0.0991562830419844,0.1804225378534218,0.1370208491261178,0.0134920407645762
pooled,color_s3,calibration,3,wrecks_ruins,0.2811060970577601,0.4388490503688331,0.4524146908217491,0.011050634100559
pooled,color_s3,calibration,4,robots_instruments,0.3272882556709275,0.4931683140758108,0.453689087578927,0.0036455404368953
pooled,color_s3,calibration,5,reefs_invertebrates,0.4892161591838712,0.6570116180474086,0.6379048652131449,0.0278945028499952
pooled,color_s3,calibration,6,fish_vertebrates,0.580576131713597,0.7346386169758994,0.7119580603830277,0.01928009312833
pooled,color_s3,calibration,7,seafloor_rocks,0.1869985821409385,0.3150780210767517,0.2478421898366356,0.0180455703614039
per_degradation,color_s3,calibration,0,background_waterbody,0.7180418226535069,0.8358839851110201,0.874252187992034,0.0320838806970718
per_degradation,color_s3,calibration,1,human_divers,0.6506313581305122,0.7883424181004419,0.7680831234122778,0.0052604649065752
per_degradation,color_s3,calibration,2,aquatic_plants,0.0991562830419844,0.1804225378534218,0.1370208491261178,0.0118720650323923
per_degradation,color_s3,calibration,3,wrecks_ruins,0.2811060970577601,0.4388490503688331,0.4524146908217491,0.010054665456938
per_degradation,color_s3,calibration,4,robots_instruments,0.3272882556709275,0.4931683140758108,0.453689087578927,0.0030551835029792
per_degradation,color_s3,calibration,5,reefs_invertebrates,0.4892161591838712,0.6570116180474086,0.6379048652131449,0.029217388871529
per_degradation,color_s3,calibration,6,fish_vertebrates,0.580576131713597,0.7346386169758994,0.7119580603830277,0.0167239576712074
per_degradation,color_s3,calibration,7,seafloor_rocks,0.1869985821409385,0.3150780210767517,0.2478421898366356,0.0189695794120278
raw,turbidity_s1,calibration,0,background_waterbody,0.7304380862388246,0.8442233120590411,0.8760539742706174,0.077273889654048
raw,turbidity_s1,calibration,1,human_divers,0.6499289139706873,0.7878265644870491,0.7961143745772732,0.0021528562411427
raw,turbidity_s1,calibration,2,aquatic_plants,0.1006023694449193,0.1828132888640925,0.1278870977147067,0.0142091770401527
raw,turbidity_s1,calibration,3,wrecks_ruins,0.3495561565586748,0.5180312873382489,0.5074688197157222,0.0041417875444534
raw,turbidity_s1,calibration,4,robots_instruments,0.3497817618433135,0.5182789866202343,0.520969899262544,0.0032894003623433
raw,turbidity_s1,calibration,5,reefs_invertebrates,0.5158126305264472,0.680575712510462,0.6618326159517659,0.0764014379160075
raw,turbidity_s1,calibration,6,fish_vertebrates,0.5981437867174165,0.748548149032325,0.7325789872341127,0.0121760123212845
raw,turbidity_s1,calibration,7,seafloor_rocks,0.239309615250696,0.3861982708853378,0.3368597745076981,0.0317448705663501
clean_global,turbidity_s1,calibration,0,background_waterbody,0.7304380862388246,0.8442233120590411,0.8760539742706174,0.0335739825161509
clean_global,turbidity_s1,calibration,1,human_divers,0.6499289139706873,0.7878265644870491,0.7961143745772732,0.0042115738503385
clean_global,turbidity_s1,calibration,2,aquatic_plants,0.1006023694449193,0.1828132888640925,0.1278870977147067,0.0081481801202657
clean_global,turbidity_s1,calibration,3,wrecks_ruins,0.3495561565586748,0.5180312873382489,0.5074688197157222,0.0072801651383329
clean_global,turbidity_s1,calibration,4,robots_instruments,0.3497817618433135,0.5182789866202343,0.520969899262544,0.0032964671335241
clean_global,turbidity_s1,calibration,5,reefs_invertebrates,0.5158126305264472,0.680575712510462,0.6618326159517659,0.0263982754258422
clean_global,turbidity_s1,calibration,6,fish_vertebrates,0.5981437867174165,0.748548149032325,0.7325789872341127,0.0147851988498709
clean_global,turbidity_s1,calibration,7,seafloor_rocks,0.239309615250696,0.3861982708853378,0.3368597745076981,0.0194231542396609
pooled,turbidity_s1,calibration,0,background_waterbody,0.7304380862388246,0.8442233120590411,0.8760539742706174,0.0385971431548382
pooled,turbidity_s1,calibration,1,human_divers,0.6499289139706873,0.7878265644870491,0.7961143745772732,0.0053359485437973
pooled,turbidity_s1,calibration,2,aquatic_plants,0.1006023694449193,0.1828132888640925,0.1278870977147067,0.0104127166501919
pooled,turbidity_s1,calibration,3,wrecks_ruins,0.3495561565586748,0.5180312873382489,0.5074688197157222,0.008746429591697
pooled,turbidity_s1,calibration,4,robots_instruments,0.3497817618433135,0.5182789866202343,0.520969899262544,0.004040458267713
pooled,turbidity_s1,calibration,5,reefs_invertebrates,0.5158126305264472,0.680575712510462,0.6618326159517659,0.0255552354474613
pooled,turbidity_s1,calibration,6,fish_vertebrates,0.5981437867174165,0.748548149032325,0.7325789872341127,0.0181258337280372
pooled,turbidity_s1,calibration,7,seafloor_rocks,0.239309615250696,0.3861982708853378,0.3368597745076981,0.0187530094934936
per_degradation,turbidity_s1,calibration,0,background_waterbody,0.7304380862388246,0.8442233120590411,0.8760539742706174,0.0342515120759371
per_degradation,turbidity_s1,calibration,1,human_divers,0.6499289139706873,0.7878265644870491,0.7961143745772732,0.0044714217047609
per_degradation,turbidity_s1,calibration,2,aquatic_plants,0.1006023694449193,0.1828132888640925,0.1278870977147067,0.0086913457671156
per_degradation,turbidity_s1,calibration,3,wrecks_ruins,0.3495561565586748,0.5180312873382489,0.5074688197157222,0.0076161422273349
per_degradation,turbidity_s1,calibration,4,robots_instruments,0.3497817618433135,0.5182789866202343,0.520969899262544,0.0034656666985711
per_degradation,turbidity_s1,calibration,5,reefs_invertebrates,0.5158126305264472,0.680575712510462,0.6618326159517659,0.0261336601921927
per_degradation,turbidity_s1,calibration,6,fish_vertebrates,0.5981437867174165,0.748548149032325,0.7325789872341127,0.0155674206210609
per_degradation,turbidity_s1,calibration,7,seafloor_rocks,0.239309615250696,0.3861982708853378,0.3368597745076981,0.0192520545529043
raw,turbidity_s2,calibration,0,background_waterbody,0.7323081480330164,0.8454709964442876,0.8833152464850278,0.0783304029617319
raw,turbidity_s2,calibration,1,human_divers,0.6610674430321053,0.7959549695651077,0.7896553744228281,0.0017515148052188
raw,turbidity_s2,calibration,2,aquatic_plants,0.0979480118487278,0.1784201269854348,0.1205311941730588,0.0136562745561945
raw,turbidity_s2,calibration,3,wrecks_ruins,0.358934108950493,0.5282582968319169,0.4573722532916757,0.0030513462942759
raw,turbidity_s2,calibration,4,robots_instruments,0.3540830721490169,0.5229857450135085,0.5149208319275076,0.0032134987940312
raw,turbidity_s2,calibration,5,reefs_invertebrates,0.5148207981696494,0.6797118164626534,0.6607203516834849,0.0767476863037688
raw,turbidity_s2,calibration,6,fish_vertebrates,0.6003215186439618,0.7502511359750338,0.7238483077571878,0.0116756621816235
raw,turbidity_s2,calibration,7,seafloor_rocks,0.2282978692743668,0.3717304653621793,0.3170116697534741,0.0334182141728889
clean_global,turbidity_s2,calibration,0,background_waterbody,0.7323081480330164,0.8454709964442876,0.8833152464850278,0.0273629334243233
clean_global,turbidity_s2,calibration,1,human_divers,0.6610674430321053,0.7959549695651077,0.7896553744228281,0.0043352998840618
clean_global,turbidity_s2,calibration,2,aquatic_plants,0.0979480118487278,0.1784201269854348,0.1205311941730588,0.0064672958669225
clean_global,turbidity_s2,calibration,3,wrecks_ruins,0.358934108950493,0.5282582968319169,0.4573722532916757,0.0063259406142611
clean_global,turbidity_s2,calibration,4,robots_instruments,0.3540830721490169,0.5229857450135085,0.5149208319275076,0.0030527324832031
clean_global,turbidity_s2,calibration,5,reefs_invertebrates,0.5148207981696494,0.6797118164626534,0.6607203516834849,0.026800541449861
clean_global,turbidity_s2,calibration,6,fish_vertebrates,0.6003215186439618,0.7502511359750338,0.7238483077571878,0.0149096719853959
clean_global,turbidity_s2,calibration,7,seafloor_rocks,0.2282978692743668,0.3717304653621793,0.3170116697534741,0.0180559983908559
pooled,turbidity_s2,calibration,0,background_waterbody,0.7323081480330164,0.8454709964442876,0.8833152464850278,0.0326548232202399
pooled,turbidity_s2,calibration,1,human_divers,0.6610674430321053,0.7959549695651077,0.7896553744228281,0.0054732305583992
pooled,turbidity_s2,calibration,2,aquatic_plants,0.0979480118487278,0.1784201269854348,0.1205311941730588,0.0075180499666547
pooled,turbidity_s2,calibration,3,wrecks_ruins,0.358934108950493,0.5282582968319169,0.4573722532916757,0.0079402929930921
pooled,turbidity_s2,calibration,4,robots_instruments,0.3540830721490169,0.5229857450135085,0.5149208319275076,0.0037779762206152
pooled,turbidity_s2,calibration,5,reefs_invertebrates,0.5148207981696494,0.6797118164626534,0.6607203516834849,0.0268472715282507
pooled,turbidity_s2,calibration,6,fish_vertebrates,0.6003215186439618,0.7502511359750338,0.7238483077571878,0.0183054950246268
pooled,turbidity_s2,calibration,7,seafloor_rocks,0.2282978692743668,0.3717304653621793,0.3170116697534741,0.0172878972815775
per_degradation,turbidity_s2,calibration,0,background_waterbody,0.7323081480330164,0.8454709964442876,0.8833152464850278,0.0285429371020788
per_degradation,turbidity_s2,calibration,1,human_divers,0.6610674430321053,0.7959549695651077,0.7896553744228281,0.0046040322518039
per_degradation,turbidity_s2,calibration,2,aquatic_plants,0.0979480118487278,0.1784201269854348,0.1205311941730588,0.0062378491935135
per_degradation,turbidity_s2,calibration,3,wrecks_ruins,0.358934108950493,0.5282582968319169,0.4573722532916757,0.0067097147201564
per_degradation,turbidity_s2,calibration,4,robots_instruments,0.3540830721490169,0.5229857450135085,0.5149208319275076,0.0032240722148967
per_degradation,turbidity_s2,calibration,5,reefs_invertebrates,0.5148207981696494,0.6797118164626534,0.6607203516834849,0.02677427265931
per_degradation,turbidity_s2,calibration,6,fish_vertebrates,0.6003215186439618,0.7502511359750338,0.7238483077571878,0.0157299254352763
per_degradation,turbidity_s2,calibration,7,seafloor_rocks,0.2282978692743668,0.3717304653621793,0.3170116697534741,0.0178503274901844
raw,turbidity_s3,calibration,0,background_waterbody,0.7277852795960038,0.8424487558618127,0.8961569009781694,0.0830358041208302
raw,turbidity_s3,calibration,1,human_divers,0.6440168436570869,0.7834674518595353,0.7482097683856228,0.0016591222406422
raw,turbidity_s3,calibration,2,aquatic_plants,0.0885915206916637,0.1627635692686177,0.1052157272279091,0.0139548423012943
raw,turbidity_s3,calibration,3,wrecks_ruins,0.3169651615153313,0.4813569421238503,0.3662273347269297,0.003723446544038
raw,turbidity_s3,calibration,4,robots_instruments,0.3546230862257616,0.523574549749937,0.5194184701402612,0.0032064893540982
raw,turbidity_s3,calibration,5,reefs_invertebrates,0.5032805725353419,0.6695763674861298,0.6406442874881993,0.0750306321559051
raw,turbidity_s3,calibration,6,fish_vertebrates,0.5793019355691599,0.7336177111191686,0.6848324641723887,0.0126204422026105
raw,turbidity_s3,calibration,7,seafloor_rocks,0.2078664860398744,0.3441878526183601,0.276373460480083,0.0351574456440254
clean_global,turbidity_s3,calibration,0,background_waterbody,0.7277852795960038,0.8424487558618127,0.8961569009781694,0.0268920421971286
clean_global,turbidity_s3,calibration,1,human_divers,0.6440168436570869,0.7834674518595353,0.7482097683856228,0.0047982131751691
clean_global,turbidity_s3,calibration,2,aquatic_plants,0.0885915206916637,0.1627635692686177,0.1052157272279091,0.00477793725271
clean_global,turbidity_s3,calibration,3,wrecks_ruins,0.3169651615153313,0.4813569421238503,0.3662273347269297,0.0052582215446055
clean_global,turbidity_s3,calibration,4,robots_instruments,0.3546230862257616,0.523574549749937,0.5194184701402612,0.0030627568636999
clean_global,turbidity_s3,calibration,5,reefs_invertebrates,0.5032805725353419,0.6695763674861298,0.6406442874881993,0.0289387059022057
clean_global,turbidity_s3,calibration,6,fish_vertebrates,0.5793019355691599,0.7336177111191686,0.6848324641723887,0.0133705628493147
clean_global,turbidity_s3,calibration,7,seafloor_rocks,0.2078664860398744,0.3441878526183601,0.276373460480083,0.0166769194671992
pooled,turbidity_s3,calibration,0,background_waterbody,0.7277852795960038,0.8424487558618127,0.8961569009781694,0.0322796361411699
pooled,turbidity_s3,calibration,1,human_divers,0.6440168436570869,0.7834674518595353,0.7482097683856228,0.0058979336251616
pooled,turbidity_s3,calibration,2,aquatic_plants,0.0885915206916637,0.1627635692686177,0.1052157272279091,0.0042723073928481
pooled,turbidity_s3,calibration,3,wrecks_ruins,0.3169651615153313,0.4813569421238503,0.3662273347269297,0.0066969648070563
pooled,turbidity_s3,calibration,4,robots_instruments,0.3546230862257616,0.523574549749937,0.5194184701402612,0.003809817572994
pooled,turbidity_s3,calibration,5,reefs_invertebrates,0.5032805725353419,0.6695763674861298,0.6406442874881993,0.0287579961980734
pooled,turbidity_s3,calibration,6,fish_vertebrates,0.5793019355691599,0.7336177111191686,0.6848324641723887,0.0168335794555767
pooled,turbidity_s3,calibration,7,seafloor_rocks,0.2078664860398744,0.3441878526183601,0.276373460480083,0.0157815364089042
per_degradation,turbidity_s3,calibration,0,background_waterbody,0.7277852795960038,0.8424487558618127,0.8961569009781694,0.0280850934170208
per_degradation,turbidity_s3,calibration,1,human_divers,0.6440168436570869,0.7834674518595353,0.7482097683856228,0.0050568588077252
per_degradation,turbidity_s3,calibration,2,aquatic_plants,0.0885915206916637,0.1627635692686177,0.1052157272279091,0.0045141452238969
per_degradation,turbidity_s3,calibration,3,wrecks_ruins,0.3169651615153313,0.4813569421238503,0.3662273347269297,0.0055990457249063
per_degradation,turbidity_s3,calibration,4,robots_instruments,0.3546230862257616,0.523574549749937,0.5194184701402612,0.0032261800873254
per_degradation,turbidity_s3,calibration,5,reefs_invertebrates,0.5032805725353419,0.6695763674861298,0.6406442874881993,0.0288642082600166
per_degradation,turbidity_s3,calibration,6,fish_vertebrates,0.5793019355691599,0.7336177111191686,0.6848324641723887,0.0142085488242198
per_degradation,turbidity_s3,calibration,7,seafloor_rocks,0.2078664860398744,0.3441878526183601,0.276373460480083,0.0164297799218866
raw,lowlight_s1,calibration,0,background_waterbody,0.7279490831992699,0.8425584877205802,0.8781735231483955,0.0799039192745794
raw,lowlight_s1,calibration,1,human_divers,0.6306966632674963,0.7735303290603938,0.779322465369683,0.0023567925703113
raw,lowlight_s1,calibration,2,aquatic_plants,0.0967575005526142,0.1764428335413468,0.1250125900520035,0.0147283256970279
raw,lowlight_s1,calibration,3,wrecks_ruins,0.3206159841992029,0.4855552076232342,0.4819930461570275,0.0045300558115286
raw,lowlight_s1,calibration,4,robots_instruments,0.3331446465133084,0.4997876972834286,0.4999698751626741,0.0034314406145987
raw,lowlight_s1,calibration,5,reefs_invertebrates,0.5100267398876985,0.6755201433394875,0.6517704983881853,0.0792373602868582
raw,lowlight_s1,calibration,6,fish_vertebrates,0.5965128075839845,0.7472696802059384,0.7135224322841753,0.0116059292231068
raw,lowlight_s1,calibration,7,seafloor_rocks,0.2453166079071041,0.3939827130698699,0.349321577797681,0.0309552064418087
clean_global,lowlight_s1,calibration,0,background_waterbody,0.7279490831992699,0.8425584877205802,0.8781735231483955,0.0356770561743187
clean_global,lowlight_s1,calibration,1,human_divers,0.6306966632674963,0.7735303290603938,0.779322465369683,0.0038944549190008
clean_global,lowlight_s1,calibration,2,aquatic_plants,0.0967575005526142,0.1764428335413468,0.1250125900520035,0.0099063886682522
clean_global,lowlight_s1,calibration,3,wrecks_ruins,0.3206159841992029,0.4855552076232342,0.4819930461570275,0.0083490999180623
clean_global,lowlight_s1,calibration,4,robots_instruments,0.3331446465133084,0.4997876972834286,0.4999698751626741,0.0033384946940586
clean_global,lowlight_s1,calibration,5,reefs_invertebrates,0.5100267398876985,0.6755201433394875,0.6517704983881853,0.0299455802142261
clean_global,lowlight_s1,calibration,6,fish_vertebrates,0.5965128075839845,0.7472696802059384,0.7135224322841753,0.0147018306069713
clean_global,lowlight_s1,calibration,7,seafloor_rocks,0.2453166079071041,0.3939827130698699,0.349321577797681,0.0217537359350664
pooled,lowlight_s1,calibration,0,background_waterbody,0.7279490831992699,0.8425584877205802,0.8781735231483955,0.0398492791133105
pooled,lowlight_s1,calibration,1,human_divers,0.6306966632674963,0.7735303290603938,0.779322465369683,0.0050585478862091
pooled,lowlight_s1,calibration,2,aquatic_plants,0.0967575005526142,0.1764428335413468,0.1250125900520035,0.0122917261587594
pooled,lowlight_s1,calibration,3,wrecks_ruins,0.3206159841992029,0.4855552076232342,0.4819930461570275,0.0097479311043221
pooled,lowlight_s1,calibration,4,robots_instruments,0.3331446465133084,0.4997876972834286,0.4999698751626741,0.004082824700874
pooled,lowlight_s1,calibration,5,reefs_invertebrates,0.5100267398876985,0.6755201433394875,0.6517704983881853,0.0299558972194121
pooled,lowlight_s1,calibration,6,fish_vertebrates,0.5965128075839845,0.7472696802059384,0.7135224322841753,0.0181765647296666
pooled,lowlight_s1,calibration,7,seafloor_rocks,0.2453166079071041,0.3939827130698699,0.349321577797681,0.0214020171889939
per_degradation,lowlight_s1,calibration,0,background_waterbody,0.7279490831992699,0.8425584877205802,0.8781735231483955,0.0376047724354214
per_degradation,lowlight_s1,calibration,1,human_divers,0.6306966632674963,0.7735303290603938,0.779322465369683,0.0045474225435032
