method,fit_scope,condition,degradation_type,severity,split,temperature,miou,pixel_accuracy,mean_accuracy,mean_dice,nll,brier_score,ece,error_auroc,aurc,mean_confidence,mean_correct_confidence,mean_wrong_confidence
pooled,pooled,color_s2,color_attenuation,2,val,1.9671212672389797,0.5518841916332029,0.824681065761154,0.6513279315450267,0.6707310913121134,0.579506495953332,0.26717095832302146,0.024779403487090047,0.8027206802141533,0.06023203832034443,0.8011695742607117,0.8370523452758789,0.632380485534668
per_degradation,per_degradation,color_s2,color_attenuation,2,val,1.9177302826702138,0.5518841916332029,0.824681065761154,0.6513279315450267,0.6707310913121134,0.5791148087023963,0.26663169432629913,0.021093943391204937,0.8029746362513592,0.060184494125780336,0.8075481653213501,0.8432543277740479,0.6395900249481201
raw,none,color_s3,color_attenuation,3,val,1.0,0.5370481991691235,0.8132006965997194,0.6429050734983195,0.6593229649985446,0.7634972974408526,0.29397398405786335,0.0926149441780218,0.8085333312692611,0.0634828724977748,0.9058112502098083,0.9349335432052612,0.7790318727493286
clean_global,clean_global,color_s3,color_attenuation,3,val,1.927998726450754,0.5370481991691235,0.8132006965997194,0.6429050734983195,0.6593229649985446,0.6046717351974418,0.2797789584556127,0.021958790893120157,0.8064308474656335,0.06388619310119134,0.7912419438362122,0.83027184009552,0.6213314533233643
pooled,pooled,color_s3,color_attenuation,3,val,1.9671212672389797,0.5370481991691235,0.8132006965997194,0.6429050734983195,0.6593229649985446,0.6053075848467637,0.2802564306709139,0.02718600736342767,0.8062027443544975,0.0639398980611541,0.7860146164894104,0.8251765966415405,0.6155297756195068
per_degradation,per_degradation,color_s3,color_attenuation,3,val,1.9177302826702138,0.5370481991691235,0.8132006965997194,0.6429050734983195,0.6593229649985446,0.6045585005250695,0.27966685382198525,0.020588941633748508,0.8064892957202204,0.06387249574778663,0.7926117181777954,0.8316038250923157,0.6228659749031067
raw,none,turbidity_s1,turbidity,1,val,1.0,0.5574629472825288,0.8321243820306554,0.6538782584348304,0.6745072410561372,0.7563951356588796,0.2721031388917107,0.09049964852677297,0.7900194118723785,0.06205244745799358,0.9226083755493164,0.9463240504264832,0.8050537705421448
clean_global,clean_global,turbidity_s1,turbidity,1,val,1.927998726450754,0.5574629472825288,0.8321243820306554,0.6538782584348304,0.6745072410561372,0.5685750534545341,0.26020055673619563,0.026896377641003624,0.7878687489714156,0.06237010124604627,0.8219203352928162,0.8540005087852478,0.6629055142402649
pooled,pooled,turbidity_s1,turbidity,1,val,1.9671212672389797,0.5574629472825288,0.8321243820306554,0.6538782584348304,0.6745072410561372,0.5682856060417094,0.2605407751495617,0.028036971930915065,0.7876711015699914,0.06240852101169583,0.8170751929283142,0.8492961525917053,0.6573629379272461
per_degradation,per_degradation,turbidity_s1,turbidity,1,val,1.9494872635995815,0.5574629472825288,0.8321243820306554,0.6538782584348304,0.6745072410561372,0.5683737004365732,0.2603791271714859,0.02752139303773905,0.7877610174438089,0.06239099483743009,0.8192629218101501,0.8514222502708435,0.6598561406135559
raw,none,turbidity_s2,turbidity,2,val,1.0,0.552582125841191,0.8289091206032392,0.6507938206984847,0.6704982044523844,0.7433499068792915,0.2750856948044021,0.09043095616316751,0.7969570308173112,0.06105227550834591,0.9193401336669922,0.9443951845169067,0.7979514598846436
clean_global,clean_global,turbidity_s2,turbidity,2,val,1.927998726450754,0.552582125841191,0.8289091206032392,0.6507938206984847,0.6704982044523844,0.5704567109431669,0.2627724795580999,0.023882805447214255,0.7946607193233104,0.0615209400600973,0.8140125870704651,0.8477345705032349,0.6506348252296448
pooled,pooled,turbidity_s2,turbidity,2,val,1.9671212672389797,0.552582125841191,0.8289091206032392,0.6507938206984847,0.6704982044523844,0.5706316662705653,0.26317287453051935,0.02537109142088563,0.7944489295085828,0.06156708401423662,0.808993935585022,0.8428494334220886,0.6449700593948364
per_degradation,per_degradation,turbidity_s2,turbidity,2,val,1.9494872635995815,0.552582125841191,0.8289091206032392,0.6507938206984847,0.6704982044523844,0.5705116074560621,0.2629834634891202,0.024685290574373766,0.7945452609324078,0.06154607146380034,0.8112595081329346,0.8450566530227661,0.6475173234939575
raw,none,turbidity_s3,turbidity,3,val,1.0,0.5364679632192935,0.8171456858084808,0.6389862115263727,0.6583700523911677,0.7741868539487935,0.2910179536636562,0.09383863467987441,0.8015133956411931,0.06470694619542879,0.9109813570976257,0.9390292167663574,0.7856401205062866
clean_global,clean_global,turbidity_s3,turbidity,3,val,1.927998726450754,0.5364679632192935,0.8171456858084808,0.6389862115263727,0.6583700523911677,0.6045706475343515,0.27790445570169153,0.023446108820054306,0.7976181886579995,0.06569624442213604,0.7974650859832764,0.8346542119979858,0.6312732100486755
pooled,pooled,turbidity_s3,turbidity,3,val,1.9671212672389797,0.5364679632192935,0.8171456858084808,0.6389862115263727,0.6583700523911677,0.6050302064219203,0.27839432205420833,0.02672738438534059,0.7973211719657919,0.06577123682262417,0.7921969294548035,0.8294993042945862,0.6254992485046387
