split,condition,degradation_type,severity,boundary_radius,score,region,pixels,error_rate,error_auroc,error_auprc,aurc,oracle_aurc,eaurc,unique_score_count,tie_group_count,largest_tie_group,tied_pixel_fraction,score_dtype,sort_seconds,metric_seconds,risk_at_90_coverage,risk_at_80_coverage,risk_at_70_coverage,top_5_uncertainty_precision,top_5_uncertainty_recall,top_10_uncertainty_precision,top_10_uncertainty_recall,top_20_uncertainty_precision,top_20_uncertainty_recall,peak_process_rss_mb
confirmation,turbidity_s2,turbidity,2,3,logit_margin,full,75350016.0,0.24278277525515057,0.7549072598668346,0.45982100487025296,0.11293607918689216,0.0321967941898107,0.08073928499708147,29971959.0,17594329.0,271.0,0.8357315544564715,float32,6.179238899960183,3.6899337000213563,0.21021491226642697,0.1788761226710419,0.14976932558096678,0.5559863155975274,0.11450283994160608,0.5358936107211955,0.2207296784568965,0.49840938993778633,0.4105805412862121,7184.40234375
confirmation,turbidity_s2,turbidity,2,3,logit_margin,boundary,7003338.0,0.46757203493534083,0.567618310507843,0.5239412527212968,0.42251095094919666,0.1319786062045644,0.2905323447446323,5578379.0,876301.0,80.0,0.3285947358245454,float32,6.179238899960183,0.627100000041537,0.4567421412484997,0.44590910299748104,0.4353368607666099,0.5696424848715042,0.060914961223857214,0.5650411089565835,0.12084582226952283,0.5542241273449525,0.23706477043515703,7184.40234375
confirmation,turbidity_s2,turbidity,2,3,logit_margin,interior,68346678.0,0.21974910031472195,0.7623280008779956,0.44530481571473773,0.09819907128308808,0.02613784121897494,0.07206123006411314,28462348.0,16203275.0,225.0,0.8206339597075955,float32,6.179238899960183,3.3195722999516875,0.18576214326662155,0.15448065938390607,0.12743160264345588,0.5508220735813356,0.125329771296203,0.5256316766227709,0.2391962885178167,0.48082284318711604,0.43761076297341234,7184.40234375
confirmation,turbidity_s2,turbidity,2,3,energy,full,75350016.0,0.24278277525515057,0.6909274592684206,0.38271894607907914,0.13439199949073444,0.0321967941898107,0.10219520530092374,16695574.0,11891586.0,97.0,0.9362443665572678,float32,5.898747900035232,1.8953626001020893,0.22059991960693154,0.20178361607188108,0.18286732781480836,0.4756211964730292,0.09795201105634666,0.4424284919139465,0.182232250593378,0.4067794043054003,0.33509743471053344,7184.40234375
confirmation,turbidity_s2,turbidity,2,3,energy,boundary,7003338.0,0.46757203493534083,0.5366105163083768,0.5043135837042187,0.44323639688707744,0.1319786062045644,0.311257790682513,4592339.0,1463696.0,64.0,0.5532640292386288,float32,5.898747900035232,0.5371040999889374,0.4590121695921231,0.45360709799546206,0.4496015879773259,0.5659214032161797,0.06051704577554576,0.5446101431602636,0.11647623424790773,0.5234319148672872,0.2238936571218875,7184.40234375
confirmation,turbidity_s2,turbidity,2,3,energy,interior,68346678.0,0.21974910031472195,0.6984412767543875,0.3611881376016745,0.11656886592740442,0.02613784121897494,0.09043102470842948,16374851.0,11427684.0,93.0,0.927616569747545,float32,5.898747900035232,1.823200699989684,0.19764574921798606,0.17932523257393834,0.1609924263919886,0.45698020737803213,0.10397772279749261,0.41867929795565784,0.19052606340943654,0.3814445659613605,0.3471637213322937,7184.40234375
confirmation,turbidity_s2,turbidity,2,3,local_disagreement,full,75350016.0,0.24278277525515057,0.522147169756246,0.26174121187944,0.23453138801720944,0.0321967941898107,0.20233459382739874,9.0,9.0,73322329.0,1.0,float32,1.4972003001021221,0.00020309991668909788,0.23442108610598006,0.23442108610598006,0.23442108610598006,0.4016548602116868,0.0827189822489787,0.3180379731588334,0.13099693324941492,0.2762295296324067,0.22755283525028733,7184.40234375
confirmation,turbidity_s2,turbidity,2,3,local_disagreement,boundary,7003338.0,0.46757203493534083,0.5140540615442797,0.47669212315191734,0.4602321277793945,0.1319786062045644,0.3282535215748301,9.0,9.0,6275645.0,1.0,float32,0.14611840003635734,0.0002095999661833048,0.46009654878120226,0.45986571898187356,0.4598657189818736,0.5472199456759075,0.05851719746515812,0.5348514645754858,0.11438913736389666,0.49839728774543746,0.21318530315685486,7184.40234375
confirmation,turbidity_s2,turbidity,2,3,local_disagreement,interior,68346678.0,0.21974910031472195,0.5184032375644309,0.23614494297570437,0.21337912249220922,0.02613784121897494,0.18724128127323428,9.0,9.0,67046684.0,1.0,float32,1.3547543999738991,0.00020480004604905844,0.2133192150114389,0.21331921501143888,0.2133192150114389,0.34191691731399976,0.07779711653646841,0.2776180661627194,0.12633411189804122,0.24546864058707907,0.22340810262118674,7184.40234375
confirmation,turbidity_s3,turbidity,3,3,raw_msp,full,75350016.0,0.24919536845221107,0.7501281534578795,0.47064616209105703,0.11860378474930332,0.03400739905694907,0.08459638569235425,7804324.0,6569863.0,728639.0,0.9836169775995801,float32,5.75070550001692,0.883774199988693,0.21589277340227184,0.18584351499725124,0.15744641407987545,0.5820709138497906,0.11679008088406617,0.5489187660467775,0.2202764837066871,0.5026027863031755,0.40338054122424527,7184.40234375
