comparison,method,target_alpha,seed,metric,mean_improvement,ci95_low,ci95_high,iterations,cluster_unit,clusters
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260722.0,worst_condition_risk_excess_reduction,-0.00010138176386258286,-0.002030159147840192,0.0017857728018768686,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260722.0,lowlight_s3_risk_excess_reduction,0.00584719458298697,0.0037595214932567515,0.008250936915251411,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260722.0,blur_s3_risk_excess_reduction,0.004386647387906985,0.002913937008935597,0.0059951902649950945,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260723.0,coverage_improvement,-0.021421044708715996,-0.023357556826734963,-0.01952118771639325,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260723.0,risk_excess_reduction,0.0034807838675242416,0.002384353253586858,0.004796468502956725,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260723.0,worst_condition_risk_excess_reduction,0.0005509812268257639,-0.001520601932875848,0.002634295977336416,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260723.0,lowlight_s3_risk_excess_reduction,0.00584719458298697,0.003519133319856985,0.008072941701777591,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260723.0,blur_s3_risk_excess_reduction,0.005771221388626316,0.003858723894894947,0.00773798098293071,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260724.0,coverage_improvement,-0.01638265843745303,-0.01808377239199164,-0.014708565407195616,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260724.0,risk_excess_reduction,0.002690588859665807,0.0017341390274113997,0.003676688503372869,1000,original_sample_id_with_all_13_conditions,511
quality_group_crc_global_fallback - global_crc,quality_group_crc_global_fallback,0.1,20260724.0,worst_condition_risk_excess_reduction,-0.00010138176386258286,-0.0020433531134131946,0.0017453109053083983,1000,original_sample_id_with_all_13_conditions,511
