method,condition,split,class_id,class_name,iou,dice,accuracy,classwise_ece
raw,lowlight_s1,calibration,4,robots_instruments,0.7770070280208102,0.8745120483695812,0.9517504631699993,0.0005291935903515635
raw,lowlight_s1,calibration,5,reefs_invertebrates,0.7220066900902314,0.8385643264282545,0.8748383986705436,0.07853986637440372
raw,lowlight_s1,calibration,6,fish_vertebrates,0.7112084387738641,0.8312353102740281,0.8089986300311844,0.009486623037515627
raw,lowlight_s1,calibration,7,seafloor_rocks,0.4576722266979505,0.6279494365269078,0.5790669457740564,0.07047441837770849
clean_global,lowlight_s1,calibration,0,background_waterbody,0.8774477992732548,0.9347240435797021,0.9530226034317202,0.021417365644745168
clean_global,lowlight_s1,calibration,1,human_divers,0.7394167763982945,0.8501893122237906,0.81754151067665,0.007782473774181035
clean_global,lowlight_s1,calibration,2,aquatic_plants,0.1923549361495021,0.3226471083697244,0.2595937559460044,0.00958911065610257
clean_global,lowlight_s1,calibration,3,wrecks_ruins,0.7380245466264848,0.849268266157684,0.8043382657584154,0.00886928816257965
clean_global,lowlight_s1,calibration,4,robots_instruments,0.7770070280208102,0.8745120483695812,0.9517504631699993,0.0036047232356609966
clean_global,lowlight_s1,calibration,5,reefs_invertebrates,0.7220066900902314,0.8385643264282545,0.8748383986705436,0.024114336849163504
clean_global,lowlight_s1,calibration,6,fish_vertebrates,0.7112084387738641,0.8312353102740281,0.8089986300311844,0.020194891103175787
clean_global,lowlight_s1,calibration,7,seafloor_rocks,0.4576722266979505,0.6279494365269078,0.5790669457740564,0.034593462796767366
pooled,lowlight_s1,calibration,0,background_waterbody,0.8774477992732548,0.9347240435797021,0.9530226034317202,0.02540216315395936
pooled,lowlight_s1,calibration,1,human_divers,0.7394167763982945,0.8501893122237906,0.81754151067665,0.00872420938043076
pooled,lowlight_s1,calibration,2,aquatic_plants,0.1923549361495021,0.3226471083697244,0.2595937559460044,0.01119074740244158
pooled,lowlight_s1,calibration,3,wrecks_ruins,0.7380245466264848,0.849268266157684,0.8043382657584154,0.008624927062987706
pooled,lowlight_s1,calibration,4,robots_instruments,0.7770070280208102,0.8745120483695812,0.9517504631699993,0.0041247069708123165
pooled,lowlight_s1,calibration,5,reefs_invertebrates,0.7220066900902314,0.8385643264282545,0.8748383986705436,0.023863313495127634
pooled,lowlight_s1,calibration,6,fish_vertebrates,0.7112084387738641,0.8312353102740281,0.8089986300311844,0.022710620356183556
pooled,lowlight_s1,calibration,7,seafloor_rocks,0.4576722266979505,0.6279494365269078,0.5790669457740564,0.03137742955414553
per_degradation,lowlight_s1,calibration,0,background_waterbody,0.8774477992732548,0.9347240435797021,0.9530226034317202,0.027392103525284036
per_degradation,lowlight_s1,calibration,1,human_divers,0.7394167763982945,0.8501893122237906,0.81754151067665,0.009200302437697623
per_degradation,lowlight_s1,calibration,2,aquatic_plants,0.1923549361495021,0.3226471083697244,0.2595937559460044,0.01198079154703641
per_degradation,lowlight_s1,calibration,3,wrecks_ruins,0.7380245466264848,0.849268266157684,0.8043382657584154,0.0084908909276338
per_degradation,lowlight_s1,calibration,4,robots_instruments,0.7770070280208102,0.8745120483695812,0.9517504631699993,0.0043949073352178075
per_degradation,lowlight_s1,calibration,5,reefs_invertebrates,0.7220066900902314,0.8385643264282545,0.8748383986705436,0.02411154929571405
per_degradation,lowlight_s1,calibration,6,fish_vertebrates,0.7112084387738641,0.8312353102740281,0.8089986300311844,0.02400365727645741
per_degradation,lowlight_s1,calibration,7,seafloor_rocks,0.4576722266979505,0.6279494365269078,0.5790669457740564,0.029778720262388914
raw,lowlight_s2,calibration,0,background_waterbody,0.8485215349100709,0.9180542599968692,0.9583181508378651,0.03282909080757555
raw,lowlight_s2,calibration,1,human_divers,0.6714052045190153,0.8034020747377383,0.7452358049084858,0.00369734014380261
raw,lowlight_s2,calibration,2,aquatic_plants,0.2039927784420986,0.33886046842582257,0.2948019214879803,0.016858067734009632
raw,lowlight_s2,calibration,3,wrecks_ruins,0.7270935709500647,0.8419851514473469,0.8089229213103447,0.01625686493757594
raw,lowlight_s2,calibration,4,robots_instruments,0.7888326478962354,0.8819524272703156,0.9557912221299432,0.0005657422451980258
raw,lowlight_s2,calibration,5,reefs_invertebrates,0.7093934158063306,0.8299943234211017,0.8419639799377021,0.08170947600737147
raw,lowlight_s2,calibration,6,fish_vertebrates,0.6928809747964522,0.8185820327737601,0.7885455050397433,0.011060730201700343
raw,lowlight_s2,calibration,7,seafloor_rocks,0.44515346487830937,0.6160639346573397,0.5804679270943054,0.07544055596229483
clean_global,lowlight_s2,calibration,0,background_waterbody,0.8485215349100709,0.9180542599968692,0.9583181508378651,0.023842486937046957
clean_global,lowlight_s2,calibration,1,human_divers,0.6714052045190153,0.8034020747377383,0.7452358049084858,0.007221415862728558
clean_global,lowlight_s2,calibration,2,aquatic_plants,0.2039927784420986,0.33886046842582257,0.2948019214879803,0.015216421454421848
clean_global,lowlight_s2,calibration,3,wrecks_ruins,0.7270935709500647,0.8419851514473469,0.8089229213103447,0.006511042664766979
clean_global,lowlight_s2,calibration,4,robots_instruments,0.7888326478962354,0.8819524272703156,0.9557912221299432,0.0038418353611006776
clean_global,lowlight_s2,calibration,5,reefs_invertebrates,0.7093934158063306,0.8299943234211017,0.8419639799377021,0.03557991811186092
clean_global,lowlight_s2,calibration,6,fish_vertebrates,0.6928809747964522,0.8185820327737601,0.7885455050397433,0.01884058316450324
clean_global,lowlight_s2,calibration,7,seafloor_rocks,0.44515346487830937,0.6160639346573397,0.5804679270943054,0.03774571612703576
pooled,lowlight_s2,calibration,0,background_waterbody,0.8485215349100709,0.9180542599968692,0.9583181508378651,0.02498038123890508
pooled,lowlight_s2,calibration,1,human_divers,0.6714052045190153,0.8034020747377383,0.7452358049084858,0.008172346901718863
pooled,lowlight_s2,calibration,2,aquatic_plants,0.2039927784420986,0.33886046842582257,0.2948019214879803,0.01688547595552487
pooled,lowlight_s2,calibration,3,wrecks_ruins,0.7270935709500647,0.8419851514473469,0.8089229213103447,0.007280406353888801
pooled,lowlight_s2,calibration,4,robots_instruments,0.7888326478962354,0.8819524272703156,0.9557912221299432,0.004358249201307401
pooled,lowlight_s2,calibration,5,reefs_invertebrates,0.7093934158063306,0.8299943234211017,0.8419639799377021,0.036587632754564225
pooled,lowlight_s2,calibration,6,fish_vertebrates,0.6928809747964522,0.8185820327737601,0.7885455050397433,0.021422674867000578
pooled,lowlight_s2,calibration,7,seafloor_rocks,0.44515346487830937,0.6160639346573397,0.5804679270943054,0.035167773858751444
per_degradation,lowlight_s2,calibration,0,background_waterbody,0.8485215349100709,0.9180542599968692,0.9583181508378651,0.025659833929843088
per_degradation,lowlight_s2,calibration,1,human_divers,0.6714052045190153,0.8034020747377383,0.7452358049084858,0.008652400777000463
per_degradation,lowlight_s2,calibration,2,aquatic_plants,0.2039927784420986,0.33886046842582257,0.2948019214879803,0.01769799885469916
per_degradation,lowlight_s2,calibration,3,wrecks_ruins,0.7270935709500647,0.8419851514473469,0.8089229213103447,0.008182557319128104
per_degradation,lowlight_s2,calibration,4,robots_instruments,0.7888326478962354,0.8819524272703156,0.9557912221299432,0.004631137540663945
per_degradation,lowlight_s2,calibration,5,reefs_invertebrates,0.7093934158063306,0.8299943234211017,0.8419639799377021,0.037240953869994126
per_degradation,lowlight_s2,calibration,6,fish_vertebrates,0.6928809747964522,0.8185820327737601,0.7885455050397433,0.0227005087699581
per_degradation,lowlight_s2,calibration,7,seafloor_rocks,0.44515346487830937,0.6160639346573397,0.5804679270943054,0.034092719787549255
raw,lowlight_s3,calibration,0,background_waterbody,0.7197757099544756,0.8370576532605276,0.9701521502747616,0.09390879474910577
raw,lowlight_s3,calibration,1,human_divers,0.5367663624817818,0.6985659962194092,0.5832726705490848,0.007076682787447933
raw,lowlight_s3,calibration,2,aquatic_plants,0.17194400173591626,0.29343381847806377,0.2994805309895976,0.021573568412413816
raw,lowlight_s3,calibration,3,wrecks_ruins,0.5007946270049051,0.6673726277982848,0.6163112589372719,0.031033437779502657
raw,lowlight_s3,calibration,4,robots_instruments,0.744159196751722,0.853315681432779,0.9161981728742095,0.0006561371857299779
raw,lowlight_s3,calibration,5,reefs_invertebrates,0.6662977926498892,0.7997343519135142,0.7515129150914843,0.09443236306386157
raw,lowlight_s3,calibration,6,fish_vertebrates,0.6135030207909379,0.7604609509689039,0.6894607712907999,0.01910665121703954
raw,lowlight_s3,calibration,7,seafloor_rocks,0.4253077919244526,0.5967943125466275,0.566623778349622,0.08226804268650326
clean_global,lowlight_s3,calibration,0,background_waterbody,0.7197757099544756,0.8370576532605276,0.9701521502747616,0.0775473906206395
clean_global,lowlight_s3,calibration,1,human_divers,0.5367663624817818,0.6985659962194092,0.5832726705490848,0.007537436142615349
clean_global,lowlight_s3,calibration,2,aquatic_plants,0.17194400173591626,0.29343381847806377,0.2994805309895976,0.017426727896615417
clean_global,lowlight_s3,calibration,3,wrecks_ruins,0.5007946270049051,0.6673726277982848,0.6163112589372719,0.01003127388306218
clean_global,lowlight_s3,calibration,4,robots_instruments,0.744159196751722,0.853315681432779,0.9161981728742095,0.0040869742313165485
clean_global,lowlight_s3,calibration,5,reefs_invertebrates,0.6662977926498892,0.7997343519135142,0.7515129150914843,0.07220428623285648
clean_global,lowlight_s3,calibration,6,fish_vertebrates,0.6135030207909379,0.7604609509689039,0.6894607712907999,0.014750426574580991
clean_global,lowlight_s3,calibration,7,seafloor_rocks,0.4253077919244526,0.5967943125466275,0.566623778349622,0.0473952191280312
pooled,lowlight_s3,calibration,0,background_waterbody,0.7197757099544756,0.8370576532605276,0.9701521502747616,0.0755213140984898
pooled,lowlight_s3,calibration,1,human_divers,0.5367663624817818,0.6985659962194092,0.5832726705490848,0.008431154053288047
pooled,lowlight_s3,calibration,2,aquatic_plants,0.17194400173591626,0.29343381847806377,0.2994805309895976,0.01890258826851852
pooled,lowlight_s3,calibration,3,wrecks_ruins,0.5007946270049051,0.6673726277982848,0.6163112589372719,0.009306152597852219
pooled,lowlight_s3,calibration,4,robots_instruments,0.744159196751722,0.853315681432779,0.9161981728742095,0.004627629633766283
pooled,lowlight_s3,calibration,5,reefs_invertebrates,0.6662977926498892,0.7997343519135142,0.7515129150914843,0.07335414741923812
pooled,lowlight_s3,calibration,6,fish_vertebrates,0.6135030207909379,0.7604609509689039,0.6894607712907999,0.01656793730343974
pooled,lowlight_s3,calibration,7,seafloor_rocks,0.4253077919244526,0.5967943125466275,0.566623778349622,0.044322082401234496
per_degradation,lowlight_s3,calibration,0,background_waterbody,0.7197757099544756,0.8370576532605276,0.9701521502747616,0.0744717776324583
per_degradation,lowlight_s3,calibration,1,human_divers,0.5367663624817818,0.6985659962194092,0.5832726705490848,0.008879233644401678
per_degradation,lowlight_s3,calibration,2,aquatic_plants,0.17194400173591626,0.29343381847806377,0.2994805309895976,0.019643325306191388
per_degradation,lowlight_s3,calibration,3,wrecks_ruins,0.5007946270049051,0.6673726277982848,0.6163112589372719,0.008915938910509208
per_degradation,lowlight_s3,calibration,4,robots_instruments,0.744159196751722,0.853315681432779,0.9161981728742095,0.0049027303082882865
per_degradation,lowlight_s3,calibration,5,reefs_invertebrates,0.6662977926498892,0.7997343519135142,0.7515129150914843,0.07397574775013172
per_degradation,lowlight_s3,calibration,6,fish_vertebrates,0.6135030207909379,0.7604609509689039,0.6894607712907999,0.017636021933485527
per_degradation,lowlight_s3,calibration,7,seafloor_rocks,0.4253077919244526,0.5967943125466275,0.566623778349622,0.04279061371632189
raw,blur_s1,calibration,0,background_waterbody,0.8774303854676498,0.9347141627827552,0.9511320015114542,0.019688185239905304
raw,blur_s1,calibration,1,human_divers,0.7584738575626688,0.8626501375618412,0.8331795098447032,0.001993106668689985
raw,blur_s1,calibration,2,aquatic_plants,0.19010619446677582,0.319477699302208,0.23544743927581901,0.014322774267774752
raw,blur_s1,calibration,3,wrecks_ruins,0.7366260620002704,0.8483415953712155,0.8008235367640422,0.015095162957584807
raw,blur_s1,calibration,4,robots_instruments,0.8092846270928463,0.8945907293682174,0.9341180604356992,0.0002638133818944515
raw,blur_s1,calibration,5,reefs_invertebrates,0.7203023593884332,0.8374136737736039,0.8884807918350306,0.08287804603774651
raw,blur_s1,calibration,6,fish_vertebrates,0.7020144197004391,0.8249218238985264,0.7906461969260332,0.010331112680964429
raw,blur_s1,calibration,7,seafloor_rocks,0.44756274566744453,0.6183673170741647,0.5563699150677991,0.07183871165960191
clean_global,blur_s1,calibration,0,background_waterbody,0.8774303854676498,0.9347141627827552,0.9511320015114542,0.02169922637488109
clean_global,blur_s1,calibration,1,human_divers,0.7584738575626688,0.8626501375618412,0.8331795098447032,0.008099651648957179
clean_global,blur_s1,calibration,2,aquatic_plants,0.19010619446677582,0.319477699302208,0.23544743927581901,0.0038589844884266027
clean_global,blur_s1,calibration,3,wrecks_ruins,0.7366260620002704,0.8483415953712155,0.8008235367640422,0.00786089080629138
clean_global,blur_s1,calibration,4,robots_instruments,0.8092846270928463,0.8945907293682174,0.9341180604356992,0.003635143374635063
clean_global,blur_s1,calibration,5,reefs_invertebrates,0.7203023593884332,0.8374136737736039,0.8884807918350306,0.03530496817936765
clean_global,blur_s1,calibration,6,fish_vertebrates,0.7020144197004391,0.8249218238985264,0.7906461969260332,0.01840669898632481
clean_global,blur_s1,calibration,7,seafloor_rocks,0.44756274566744453,0.6183673170741647,0.5563699150677991,0.03832601454458953
pooled,blur_s1,calibration,0,background_waterbody,0.8774303854676498,0.9347141627827552,0.9511320015114542,0.025411603284809785
pooled,blur_s1,calibration,1,human_divers,0.7584738575626688,0.8626501375618412,0.8331795098447032,0.00899109779665337
pooled,blur_s1,calibration,2,aquatic_plants,0.19010619446677582,0.319477699302208,0.23544743927581901,0.00531721316017054
pooled,blur_s1,calibration,3,wrecks_ruins,0.7366260620002704,0.8483415953712155,0.8008235367640422,0.007910924061354054
pooled,blur_s1,calibration,4,robots_instruments,0.8092846270928463,0.8945907293682174,0.9341180604356992,0.004133577309403337
pooled,blur_s1,calibration,5,reefs_invertebrates,0.7203023593884332,0.8374136737736039,0.8884807918350306,0.03409055142604149
pooled,blur_s1,calibration,6,fish_vertebrates,0.7020144197004391,0.8249218238985264,0.7906461969260332,0.020976661209466358
pooled,blur_s1,calibration,7,seafloor_rocks,0.44756274566744453,0.6183673170741647,0.5563699150677991,0.035547200606330466
per_degradation,blur_s1,calibration,0,background_waterbody,0.8774303854676498,0.9347141627827552,0.9511320015114542,0.030294626815133993
per_degradation,blur_s1,calibration,1,human_divers,0.7584738575626688,0.8626501375618412,0.8331795098447032,0.010213610202370205
per_degradation,blur_s1,calibration,2,aquatic_plants,0.19010619446677582,0.319477699302208,0.23544743927581901,0.007192562736378724
per_degradation,blur_s1,calibration,3,wrecks_ruins,0.7366260620002704,0.8483415953712155,0.8008235367640422,0.010146096127309552
per_degradation,blur_s1,calibration,4,robots_instruments,0.8092846270928463,0.8945907293682174,0.9341180604356992,0.004803165933737167
per_degradation,blur_s1,calibration,5,reefs_invertebrates,0.7203023593884332,0.8374136737736039,0.8884807918350306,0.033741183635362264
per_degradation,blur_s1,calibration,6,fish_vertebrates,0.7020144197004391,0.8249218238985264,0.7906461969260332,0.024177647682981192
per_degradation,blur_s1,calibration,7,seafloor_rocks,0.44756274566744453,0.6183673170741647,0.5563699150677991,0.0319412507994749
raw,blur_s2,calibration,0,background_waterbody,0.8504249386878687,0.9191671825293305,0.9515960641835114,0.030811718382264507
raw,blur_s2,calibration,1,human_divers,0.7088154292091888,0.8295985828466176,0.7650270382695508,0.003516491233451422
raw,blur_s2,calibration,2,aquatic_plants,0.09477175767456845,0.17313518915737372,0.11423887233781907,0.01459394140495767
raw,blur_s2,calibration,3,wrecks_ruins,0.7148099473200236,0.8336899939694872,0.8195573779219005,0.017464445486587345
raw,blur_s2,calibration,4,robots_instruments,0.7889597726766213,0.8820318765426332,0.9046348942694691,0.0002115293165201146
raw,blur_s2,calibration,5,reefs_invertebrates,0.712326647963144,0.8319985544936472,0.8936377435376056,0.0915629123519161
raw,blur_s2,calibration,6,fish_vertebrates,0.6559744893045129,0.7922519260305916,0.7237516220792303,0.016536031246764865
raw,blur_s2,calibration,7,seafloor_rocks,0.40259327991064214,0.5740698828049297,0.4882591565445794,0.08219268524914213
clean_global,blur_s2,calibration,0,background_waterbody,0.8504249386878687,0.9191671825293305,0.9515960641835114,0.018078555837783918
clean_global,blur_s2,calibration,1,human_divers,0.7088154292091888,0.8295985828466176,0.7650270382695508,0.007681006346580724
clean_global,blur_s2,calibration,2,aquatic_plants,0.09477175767456845,0.17313518915737372,0.11423887233781907,0.004517148241331702
clean_global,blur_s2,calibration,3,wrecks_ruins,0.7148099473200236,0.8336899939694872,0.8195573779219005,0.0037911213572834426
clean_global,blur_s2,calibration,4,robots_instruments,0.7889597726766213,0.8820318765426332,0.9046348942694691,0.003433520987857494
clean_global,blur_s2,calibration,5,reefs_invertebrates,0.712326647963144,0.8319985544936472,0.8936377435376056,0.032569537456177494
clean_global,blur_s2,calibration,6,fish_vertebrates,0.6559744893045129,0.7922519260305916,0.7237516220792303,0.013959000487151046
clean_global,blur_s2,calibration,7,seafloor_rocks,0.40259327991064214,0.5740698828049297,0.4882591565445794,0.05036200012709936
pooled,blur_s2,calibration,0,background_waterbody,0.8504249386878687,0.9191671825293305,0.9515960641835114,0.019878064217031727
pooled,blur_s2,calibration,1,human_divers,0.7088154292091888,0.8295985828466176,0.7650270382695508,0.00851730234562866
pooled,blur_s2,calibration,2,aquatic_plants,0.09477175767456845,0.17313518915737372,0.11423887233781907,0.0034659540135202737
pooled,blur_s2,calibration,3,wrecks_ruins,0.7148099473200236,0.8336899939694872,0.8195573779219005,0.005558102418466085
pooled,blur_s2,calibration,4,robots_instruments,0.7889597726766213,0.8820318765426332,0.9046348942694691,0.003938838254851825
pooled,blur_s2,calibration,5,reefs_invertebrates,0.712326647963144,0.8319985544936472,0.8936377435376056,0.030064290736272474
pooled,blur_s2,calibration,6,fish_vertebrates,0.6559744893045129,0.7922519260305916,0.7237516220792303,0.016116204020209853
pooled,blur_s2,calibration,7,seafloor_rocks,0.40259327991064214,0.5740698828049297,0.4882591565445794,0.04789482330652861
per_degradation,blur_s2,calibration,0,background_waterbody,0.8504249386878687,0.9191671825293305,0.9515960641835114,0.022506098898022773
per_degradation,blur_s2,calibration,1,human_divers,0.7088154292091888,0.8295985828466176,0.7650270382695508,0.009576309617233904
per_degradation,blur_s2,calibration,2,aquatic_plants,0.09477175767456845,0.17313518915737372,0.11423887233781907,0.004399574353384435
per_degradation,blur_s2,calibration,3,wrecks_ruins,0.7148099473200236,0.8336899939694872,0.8195573779219005,0.007853155202627261
per_degradation,blur_s2,calibration,4,robots_instruments,0.7889597726766213,0.8820318765426332,0.9046348942694691,0.004624386794763779
per_degradation,blur_s2,calibration,5,reefs_invertebrates,0.712326647963144,0.8319985544936472,0.8936377435376056,0.02870830417127369
per_degradation,blur_s2,calibration,6,fish_vertebrates,0.6559744893045129,0.7922519260305916,0.7237516220792303,0.018802027566698666
per_degradation,blur_s2,calibration,7,seafloor_rocks,0.40259327991064214,0.5740698828049297,0.4882591565445794,0.04453204317603722
raw,blur_s3,calibration,0,background_waterbody,0.833506574783011,0.909193985171996,0.9539186248206593,0.037362573880282655
raw,blur_s3,calibration,1,human_divers,0.6192785171429553,0.7648820268864017,0.6632522185246811,0.005849276700952266
raw,blur_s3,calibration,2,aquatic_plants,0.039842533219579375,0.07663185904930855,0.049541131363365055,0.018961585618036767
raw,blur_s3,calibration,3,wrecks_ruins,0.6531374605934441,0.7901792514688772,0.8329577885329796,0.02650405442057779
raw,blur_s3,calibration,4,robots_instruments,0.7307654611388807,0.8444419276289711,0.8335782278157542,0.00020670806787960526
raw,blur_s3,calibration,5,reefs_invertebrates,0.6792484771834504,0.8089910295142647,0.8667467208901969,0.10551547042773515
raw,blur_s3,calibration,6,fish_vertebrates,0.5059598715611899,0.6719433646484542,0.5422189769986563,0.034884072579087745
raw,blur_s3,calibration,7,seafloor_rocks,0.38507833256569457,0.5560383460080301,0.480174597672031,0.08754920152228139
clean_global,blur_s3,calibration,0,background_waterbody,0.833506574783011,0.909193985171996,0.9539186248206593,0.02302109453929206
clean_global,blur_s3,calibration,1,human_divers,0.6192785171429553,0.7648820268864017,0.6632522185246811,0.006566662718487878
clean_global,blur_s3,calibration,2,aquatic_plants,0.039842533219579375,0.07663185904930855,0.049541131363365055,0.007071147135934586
clean_global,blur_s3,calibration,3,wrecks_ruins,0.6531374605934441,0.7901792514688772,0.8329577885329796,0.01523698529284516
clean_global,blur_s3,calibration,4,robots_instruments,0.7307654611388807,0.8444419276289711,0.8335782278157542,0.0035440175191303962
clean_global,blur_s3,calibration,5,reefs_invertebrates,0.6792484771834504,0.8089910295142647,0.8667467208901969,0.04144103106458054
clean_global,blur_s3,calibration,6,fish_vertebrates,0.5059598715611899,0.6719433646484542,0.5422189769986563,0.026471510791891428
clean_global,blur_s3,calibration,7,seafloor_rocks,0.38507833256569457,0.5560383460080301,0.480174597672031,0.05644841690602606
pooled,blur_s3,calibration,0,background_waterbody,0.833506574783011,0.909193985171996,0.9539186248206593,0.023027321234447503
pooled,blur_s3,calibration,1,human_divers,0.6192785171429553,0.7648820268864017,0.6632522185246811,0.007543136546324601
pooled,blur_s3,calibration,2,aquatic_plants,0.039842533219579375,0.07663185904930855,0.049541131363365055,0.005586911818842563
pooled,blur_s3,calibration,3,wrecks_ruins,0.6531374605934441,0.7901792514688772,0.8329577885329796,0.016173225964196812
pooled,blur_s3,calibration,4,robots_instruments,0.7307654611388807,0.8444419276289711,0.8335782278157542,0.004088037570482995
pooled,blur_s3,calibration,5,reefs_invertebrates,0.6792484771834504,0.8089910295142647,0.8667467208901969,0.03613937326535601
pooled,blur_s3,calibration,6,fish_vertebrates,0.5059598715611899,0.6719433646484542,0.5422189769986563,0.025511220961941073
pooled,blur_s3,calibration,7,seafloor_rocks,0.38507833256569457,0.5560383460080301,0.480174597672031,0.053456962881413994
per_degradation,blur_s3,calibration,0,background_waterbody,0.833506574783011,0.909193985171996,0.9539186248206593,0.023420656020533382
per_degradation,blur_s3,calibration,1,human_divers,0.6192785171429553,0.7648820268864017,0.6632522185246811,0.008808122861822611
per_degradation,blur_s3,calibration,2,aquatic_plants,0.039842533219579375,0.07663185904930855,0.049541131363365055,0.003701018170005411
per_degradation,blur_s3,calibration,3,wrecks_ruins,0.6531374605934441,0.7901792514688772,0.8329577885329796,0.017706783832400548
per_degradation,blur_s3,calibration,4,robots_instruments,0.7307654611388807,0.8444419276289711,0.8335782278157542,0.004814830448641941
per_degradation,blur_s3,calibration,5,reefs_invertebrates,0.6792484771834504,0.8089910295142647,0.8667467208901969,0.029601516191504928
per_degradation,blur_s3,calibration,6,fish_vertebrates,0.5059598715611899,0.6719433646484542,0.5422189769986563,0.024355283739278314
per_degradation,blur_s3,calibration,7,seafloor_rocks,0.38507833256569457,0.5560383460080301,0.480174597672031,0.04971796449390682
raw,clean,val,0,background_waterbody,0.8508937507317312,0.9194409461864999,0.8935111655681834,0.026122103129918292
raw,clean,val,1,human_divers,0.7702688551334906,0.8702281045049589,0.8775792778649921,0.0012605465229446875
raw,clean,val,2,aquatic_plants,0.13605486961882132,0.23952165209145507,0.1841795047335097,0.02149245807743971
raw,clean,val,3,wrecks_ruins,0.6727924625912403,0.8043944214682205,0.751125071082518,0.015623728369586223
raw,clean,val,4,robots_instruments,0.30590480932818787,0.4684948047408726,0.32564714197367256,0.0012190399284728733
raw,clean,val,5,reefs_invertebrates,0.7979019320755424,0.8875922739060909,0.9218882731138276,0.057778177812561796
raw,clean,val,6,fish_vertebrates,0.6586813645827214,0.7942229033825644,0.8340742689530872,0.013566217800991962
raw,clean,val,7,seafloor_rocks,0.6311161843319151,0.77384577554224,0.7715775939006002,0.04574185532174065
clean_global,clean,val,0,background_waterbody,0.8508937507317312,0.9194409461864999,0.8935111655681834,0.01928514031632386
clean_global,clean,val,1,human_divers,0.7702688551334906,0.8702281045049589,0.8775792778649921,0.005482382975063088
clean_global,clean,val,2,aquatic_plants,0.13605486961882132,0.23952165209145507,0.1841795047335097,0.007645826721355956
clean_global,clean,val,3,wrecks_ruins,0.6727924625912403,0.8043944214682205,0.751125071082518,0.008821166755559889
clean_global,clean,val,4,robots_instruments,0.30590480932818787,0.4684948047408726,0.32564714197367256,0.002186773000267255
clean_global,clean,val,5,reefs_invertebrates,0.7979019320755424,0.8875922739060909,0.9218882731138276,0.01868094027374092
clean_global,clean,val,6,fish_vertebrates,0.6586813645827214,0.7942229033825644,0.8340742689530872,0.018482445363409764
clean_global,clean,val,7,seafloor_rocks,0.6311161843319151,0.77384577554224,0.7715775939006002,0.01714463627588357
pooled,clean,val,0,background_waterbody,0.8508937507317312,0.9194409461864999,0.8935111655681834,0.020846743011369427
pooled,clean,val,1,human_divers,0.7702688551334906,0.8702281045049589,0.8775792778649921,0.006262788279115934
pooled,clean,val,2,aquatic_plants,0.13605486961882132,0.23952165209145507,0.1841795047335097,0.00606625057517514
pooled,clean,val,3,wrecks_ruins,0.6727924625912403,0.8043944214682205,0.751125071082518,0.008422291984048844
pooled,clean,val,4,robots_instruments,0.30590480932818787,0.4684948047408726,0.32564714197367256,0.002629875521424945
pooled,clean,val,5,reefs_invertebrates,0.7979019320755424,0.8875922739060909,0.9218882731138276,0.019280500544247167
pooled,clean,val,6,fish_vertebrates,0.6586813645827214,0.7942229033825644,0.8340742689530872,0.020272912271945973
pooled,clean,val,7,seafloor_rocks,0.6311161843319151,0.77384577554224,0.7715775939006002,0.015469711856865647
per_degradation,clean,val,0,background_waterbody,0.8508937507317312,0.9194409461864999,0.8935111655681834,0.01928514031632386
per_degradation,clean,val,1,human_divers,0.7702688551334906,0.8702281045049589,0.8775792778649921,0.005482382975063088
per_degradation,clean,val,2,aquatic_plants,0.13605486961882132,0.23952165209145507,0.1841795047335097,0.007645826721355956
per_degradation,clean,val,3,wrecks_ruins,0.6727924625912403,0.8043944214682205,0.751125071082518,0.008821166755559889
per_degradation,clean,val,4,robots_instruments,0.30590480932818787,0.4684948047408726,0.32564714197367256,0.002186773000267255
per_degradation,clean,val,5,reefs_invertebrates,0.7979019320755424,0.8875922739060909,0.9218882731138276,0.01868094027374092
per_degradation,clean,val,6,fish_vertebrates,0.6586813645827214,0.7942229033825644,0.8340742689530872,0.018482445363409764
per_degradation,clean,val,7,seafloor_rocks,0.6311161843319151,0.77384577554224,0.7715775939006002,0.01714463627588357
raw,color_s1,val,0,background_waterbody,0.8514632123272049,0.9197732978523019,0.8966067370956515,0.02516374700208183
raw,color_s1,val,1,human_divers,0.7495038896147559,0.8568187748125534,0.8609199372056515,0.0014724841579611312
raw,color_s1,val,2,aquatic_plants,0.14265332251073196,0.24968784442385783,0.20717459905937446,0.022512561495264392
raw,color_s1,val,3,wrecks_ruins,0.6518338039553003,0.7892244394012163,0.7459781771101671,0.01752784672303354
raw,color_s1,val,4,robots_instruments,0.3057695961493804,0.46833621651334617,0.31990458521070764,0.0012916735834432168
raw,color_s1,val,5,reefs_invertebrates,0.7975558419508866,0.8873780979013143,0.9133055665725547,0.05601038922140405
raw,color_s1,val,6,fish_vertebrates,0.661195361577734,0.7960476857457129,0.8313738427113629,0.013065517542039344
raw,color_s1,val,7,seafloor_rocks,0.6273787612694808,0.7710298010526782,0.7752412451855969,0.04746638425989149
clean_global,color_s1,val,0,background_waterbody,0.8514632123272049,0.9197732978523019,0.8966067370956515,0.01912029571265096
clean_global,color_s1,val,1,human_divers,0.7495038896147559,0.8568187748125534,0.8609199372056515,0.005424675750616093
clean_global,color_s1,val,2,aquatic_plants,0.14265332251073196,0.24968784442385783,0.20717459905937446,0.007935022306415893
