method,fit_scope,condition,degradation_type,severity,split,temperature,miou,pixel_accuracy,mean_accuracy,mean_dice,nll,brier_score,ece,error_auroc,aurc,mean_confidence,mean_correct_confidence,mean_wrong_confidence
per_degradation,per_degradation,lowlight_s2,lowlight,2,calibration,2.494115978399722,0.42797418381275165,0.7621461829905539,0.5233069577885623,0.5658174641380921,0.709240608640856,0.3433730801468029,0.009848827164185923,0.7704611003435744,0.10593098665962497,0.758095383644104,0.8003685474395752,0.62264084815979
raw,none,lowlight_s3,lowlight,3,calibration,1.0,0.3571618736474352,0.7376826862859184,0.44656801747925456,0.4920198883937006,1.2920179085468684,0.42681667185205174,0.17191637915739905,0.7604874468021952,0.12490800126916204,0.9095990657806396,0.9403548836708069,0.8231083154678345
clean_global,clean_global,lowlight_s3,lowlight,3,calibration,2.374134304573457,0.3571618736474352,0.7376826862859184,0.44656801747925456,0.4920198883937006,0.7933262385304102,0.377461367809032,0.03256119582680587,0.759810432771413,0.1259361604261344,0.7699106931686401,0.8141571879386902,0.6454818248748779
pooled,pooled,lowlight_s3,lowlight,3,calibration,2.5244115136249192,0.3571618736474352,0.7376826862859184,0.44656801747925456,0.4920198883937006,0.788836539886755,0.37641992218538217,0.015198995986188176,0.7592639232776174,0.12619812036465997,0.7518019080162048,0.7959864139556885,0.6275471448898315
per_degradation,per_degradation,lowlight_s3,lowlight,3,calibration,2.494115978399722,0.3571618736474352,0.7376826862859184,0.44656801747925456,0.4920198883937006,0.7893940265618806,0.3765556544247992,0.01857595364016103,0.7593800039803729,0.12614369665947187,0.7554729580879211,0.7996891140937805,0.6311293840408325
raw,none,blur_s1,blur,1,calibration,1.0,0.4576535228313102,0.7643615375562186,0.5533937623745591,0.5977923955388432,1.1247412554548168,0.3805105917201372,0.14920006406663466,0.7695826568841864,0.1044044485637279,0.9135616421699524,0.9427523016929626,0.8188729882240295
clean_global,clean_global,blur_s1,blur,1,calibration,2.374134304573457,0.4576535228313102,0.7643615375562186,0.5533937623745591,0.5977923955388432,0.7044703363850778,0.34148595631383327,0.022216040175241814,0.7681300586659622,0.10523381866774503,0.7842897176742554,0.8253191709518433,0.6511988639831543
pooled,pooled,blur_s1,blur,1,calibration,2.5244115136249192,0.4576535228313102,0.7643615375562186,0.5533937623745591,0.5977923955388432,0.7024814527700162,0.34098089387932057,0.013455870359900361,0.7674625024068842,0.10548962185636682,0.7670187950134277,0.8080213069915771,0.6340152025222778
per_degradation,per_degradation,blur_s1,blur,1,calibration,2.7438737410488145,0.4576535228313102,0.7643615375562186,0.5533937623745591,0.5977923955388432,0.7059823135899955,0.3417547351940619,0.023146699663369876,0.7663609820981714,0.10590349311394742,0.7412604093551636,0.7818705439567566,0.6095297932624817
raw,none,blur_s2,blur,2,calibration,1.0,0.43646065854191685,0.743669137762809,0.5271356907023719,0.5781667465694411,1.3761505899153983,0.432874632006868,0.18018001138242856,0.7364097401492219,0.12935384134520966,0.9238490462303162,0.9478706121444702,0.8541578650474548
