method,fit_scope,seed,target_alpha,condition,region,selected_coverage,coverage,rejected_pixel_fraction,actual_selective_risk,pixel_weighted_selective_risk,monotone_envelope_risk,risk_excess,absolute_risk_violation,accepted_correct_pixel_fraction,accepted_error_count,cluster_count,aurc,eaurc
oracle_condition_crc,condition_label_diagnostic_only,,0.1,color_s1,full,0.42,0.4200032552083333,0.5799967447916667,0.06244512560259527,0.06244512560259526,0.07581678863406935,-0.037554874397404736,0.0,0.3937760991833501,564633.3217477098,146,0.0719648485036804,0.03783488663502834
oracle_condition_crc,condition_label_diagnostic_only,,0.1,color_s1,boundary,0.42,0.42009347938668085,0.5799065206133192,0.41753631697533883,0.4203701389507161,0.4567332697445399,0.3175363169753388,0.3175363169753388,0.243498725084612,134694.99992258847,146,0.41865243744079583,0.2738825749451398
oracle_condition_crc,condition_label_diagnostic_only,,0.1,color_s1,interior,0.42,0.4200033603262204,0.5799966396737797,0.06065687638481107,0.06068665768965763,0.07376421393898566,-0.039343123615188935,0.0,0.3945147601695971,529292.2181650138,146,0.06842291599015633,0.03564758261635715
oracle_condition_crc,condition_label_diagnostic_only,,0.1,color_s2,full,0.37000000000000005,0.3700018988715278,0.6299981011284722,0.06203315999789071,0.062033159997890705,0.07451320376257584,-0.037966840002109294,0.0,0.34704951187930694,494132.2077434382,146,0.07493001231044077,0.040681906000299986
oracle_condition_crc,condition_label_diagnostic_only,,0.1,color_s2,boundary,0.37000000000000005,0.3701075734036068,0.6298924265963932,0.4157639122887017,0.4184591265949761,0.456502200857009,0.3157639122887017,0.3157639122887017,0.2152326814909475,118128.50068300217,146,0.42052554758877997,0.27473474840558754
oracle_condition_crc,condition_label_diagnostic_only,,0.1,color_s2,interior,0.37000000000000005,0.37000369982607495,0.629996300173925,0.060385863964119664,0.06041502442573275,0.0727708747472705,-0.03961413603588034,0.0,0.3476499172634711,464195.0944436032,146,0.07132767059328576,0.038447663509724415
oracle_condition_crc,condition_label_diagnostic_only,,0.1,color_s3,full,0.37000000000000005,0.3700018988715278,0.6299981011284722,0.06188292923479198,0.06188292923479198,0.07757843411766535,-0.038117070765208025,0.0,0.34710509754692237,492935.5274736683,146,0.07623668910651696,0.043315165765821735
oracle_condition_crc,condition_label_diagnostic_only,,0.1,color_s3,boundary,0.37000000000000005,0.3701075734036068,0.6298924265963932,0.4177898649789699,0.4218509774234004,0.45428824123658545,0.3177898649789699,0.3177898649789699,0.21397733181149234,119085.99982076138,146,0.4231146312663204,0.2758883309273995
oracle_condition_crc,condition_label_diagnostic_only,,0.1,color_s3,interior,0.37000000000000005,0.37000369982607495,0.629996300173925,0.06011943852615942,0.06011936136764888,0.07590472181386945,-0.03988056147384059,0.0,0.34775931368886404,461923.38566792535,146,0.0724317423001155,0.04095653803177194
oracle_condition_crc,condition_label_diagnostic_only,,0.1,turbidity_s1,full,0.43999999999999995,0.44000244140625,0.55999755859375,0.061462459334083404,0.0614624593340834,0.07854345116882616,-0.0385375406659166,0.0,0.41295880924442097,582210.8903119811,146,0.07121968947991793,0.03724790210231138
oracle_condition_crc,condition_label_diagnostic_only,,0.1,turbidity_s1,boundary,0.43999999999999995,0.44008993949405756,0.5599100605059424,0.41777867578888594,0.42081109122734184,0.45558759825278633,0.31777867578888597,0.31777867578888597,0.2548952118173884,141254.50061446428,146,0.4168391479491831,0.2731896255560253
oracle_condition_crc,condition_label_diagnostic_only,,0.1,turbidity_s1,interior,0.43999999999999995,0.44000346530631723,0.5599965346936828,0.05954383548172177,0.0595307418736329,0.07656169548015099,-0.040456164518278236,0.0,0.4138097325896628,543934.8887905425,146,0.06774542718883479,0.03510038855033477
oracle_condition_crc,condition_label_diagnostic_only,,0.1,turbidity_s2,full,0.41000000000000003,0.4100002712673611,0.5899997287326388,0.06041136774559799,0.06041136774559799,0.08027677767512777,-0.03958863225440202,0.0,0.38523159410403357,533234.3487301602,146,0.07251081496004423,0.03795752405037782
oracle_condition_crc,condition_label_diagnostic_only,,0.1,turbidity_s2,boundary,0.41000000000000003,0.41009000504762466,0.5899099949523754,0.41570383243977205,0.41916301731966926,0.44590479855055676,0.31570383243977207,0.31570383243977207,0.2381954411592239,131110.00018741935,146,0.41679643643280007,0.2729922999679868
oracle_condition_crc,condition_label_diagnostic_only,,0.1,turbidity_s2,interior,0.41000000000000003,0.41000366900623,0.58999633099377,0.058639572475703346,0.05858523142211759,0.07853486174328332,-0.04136042752429666,0.0,0.3859835091735827,498798.8198793401,146,0.06899465698261363,0.035798288939386504
oracle_condition_crc,condition_label_diagnostic_only,,0.1,turbidity_s3,full,0.21999999999999997,0.2200046115451389,0.7799953884548612,0.05382504037473541,0.0538250403747354,0.08559030176420741,-0.0461749596252646,0.0,0.20816285444609375,254936.1676803315,146,0.08037409577202352,0.04487708578920141
oracle_condition_crc,condition_label_diagnostic_only,,0.1,turbidity_s3,boundary,0.21999999999999997,0.22009347938668083,0.7799065206133191,0.40399722831502355,0.41202873563671216,0.43623062891707026,0.3039972283150235,0.3039972283150235,0.12940864135310196,69168.49993754178,146,0.42241778213218206,0.27581179869712497
oracle_condition_crc,condition_label_diagnostic_only,,0.1,turbidity_s3,interior,0.21999999999999997,0.22000356258145287,0.7799964374185471,0.05290957722523946,0.052849223190687675,0.0847233481222434,-0.04709042277476055,0.0,0.20837654519983922,241444.7942508249,146,0.07665873834791881,0.042644797054774586
oracle_condition_crc,condition_label_diagnostic_only,,0.1,lowlight_s1,full,0.42,0.4200032552083333,0.5799967447916667,0.06164789340261313,0.06164789340261313,0.0781833293155228,-0.03835210659738687,0.0,0.39411093930249946,557424.6907947529,146,0.07315967665934683,0.03792177948579156
oracle_condition_crc,condition_label_diagnostic_only,,0.1,lowlight_s1,boundary,0.42,0.42009347938668085,0.5799065206133192,0.4186425864288252,0.4214874222509111,0.45773578159613154,0.31864258642882515,0.31864258642882515,0.24302936165557246,135052.99983763695,146,0.4196774306880591,0.27388081533091496
oracle_condition_crc,condition_label_diagnostic_only,,0.1,lowlight_s1,interior,0.42,0.4200033603262204,0.5799966396737797,0.059803926758657526,0.05981640304011229,0.07628450697713611,-0.04019607324134248,0.0,0.39488027004674564,521702.0981722173,146,0.069627758648613,0.035766258544789924
oracle_condition_crc,condition_label_diagnostic_only,,0.1,lowlight_s2,full,0.35000000000000003,0.3500027126736111,0.6499972873263888,0.06370231054663161,0.06370231054663161,0.08380661496087433,-0.03629768945336839,0.0,0.32770673117871324,480000.732107502,146,0.08203218429434096,0.04286972747302288
oracle_condition_crc,condition_label_diagnostic_only,,0.1,lowlight_s2,boundary,0.35000000000000003,0.3500966915114686,0.6499033084885314,0.4260169610074938,0.42816377167236214,0.46927053981447875,0.3260169610074938,0.3260169610074938,0.20019797162390274,114333.00011344254,146,0.4325102303320006,0.27828365148852907
oracle_condition_crc,condition_label_diagnostic_only,,0.1,lowlight_s2,interior,0.35000000000000003,0.3500034022219471,0.6499965977780529,0.06211859941190409,0.06212310523345511,0.08227154441548719,-0.037881400588095915,0.0,0.32826010403364575,451517.8729938536,146,0.07823672572411973,0.040593272129465535
oracle_condition_crc,condition_label_diagnostic_only,,0.1,lowlight_s3,full,0.03,0.030002170138888888,0.9699978298611112,0.07808378823452361,0.07808378823452361,0.08546223575552313,-0.021916211765476395,0.0,0.02765948703918774,50434.63115583174,146,0.13450725746041045,0.07731333921549655
oracle_condition_crc,condition_label_diagnostic_only,,0.1,lowlight_s3,boundary,0.03,0.03009564265439504,0.969904357345605,0.4260306287658949,0.4347128435389989,0.44619795907135695,0.32603062876589495,0.32603062876589495,0.017012680257969384,9978.83332343772,146,0.4746658802528751,0.2906789316995203
oracle_condition_crc,condition_label_diagnostic_only,,0.1,lowlight_s3,interior,0.03,0.030003359844660276,0.9699966401553397,0.07729161008618364,0.07762654215468312,0.08456372200154176,-0.022708389913816365,0.0,0.027674302766896627,48364.82895676454,146,0.1298690092025611,0.07480166808157769
oracle_condition_crc,condition_label_diagnostic_only,,0.1,blur_s1,full,0.41000000000000003,0.4100002712673611,0.5899997287326388,0.06352053204976335,0.06352053204976335,0.08499264320804062,-0.036479467950236655,0.0,0.38395683589591106,560678.0776953512,146,0.07488146821129779,0.04025340459072319
oracle_condition_crc,condition_label_diagnostic_only,,0.1,blur_s1,boundary,0.41000000000000003,0.41009000504762466,0.5899099949523754,0.4208826395644717,0.4237827299453525,0.4581200283480017,0.3208826395644717,0.3208826395644717,0.2363009431852389,132555.0000996068,146,0.4208562175383511,0.27526567032931526
oracle_condition_crc,condition_label_diagnostic_only,,0.1,blur_s1,interior,0.41000000000000003,0.41000366900623,0.58999633099377,0.06183782057530762,0.06185051701488748,0.08327957329851889,-0.03816217942469238,0.0,0.3846447301001939,526599.6932514601,146,0.07144183525956278,0.03816993827029684
oracle_condition_crc,condition_label_diagnostic_only,,0.1,blur_s2,full,0.43000000000000005,0.4300062391493056,0.5699937608506944,0.06536185309055763,0.06536185309055763,0.08305510319325848,-0.03463814690944238,0.0,0.4019002345180055,605082.2567612962,146,0.07742832303241474,0.04396283743752332
oracle_condition_crc,condition_label_diagnostic_only,,0.1,blur_s2,boundary,0.43000000000000005,0.43010088693976284,0.5698991130602371,0.4319473490731357,0.4355988203773344,0.47704677559333303,0.3319473490731357,0.3319473490731357,0.2427494479455569,142899.49982124567,146,0.43250184838060446,0.2799677288344093
oracle_condition_crc,condition_label_diagnostic_only,,0.1,blur_s2,interior,0.43000000000000005,0.43000319611423393,0.5699968038857661,0.06330092267573291,0.0633146262217045,0.08105422202588172,-0.036699077324267096,0.0,0.4027777044781229,565360.2304623113,146,0.073742605894689,0.041780222911336255
oracle_condition_crc,condition_label_diagnostic_only,,0.1,blur_s3,full,0.18999999999999997,0.19000244140625,0.80999755859375,0.05611985233362285,0.05611985233362285,0.06960181778682355,-0.043880147666377156,0.0,0.17933953245150341,229557.24581334225,146,0.08845410226335848,0.04955449357031113
oracle_condition_crc,condition_label_diagnostic_only,,0.1,blur_s3,boundary,0.18999999999999997,0.19009747815427377,0.8099025218457262,0.4340311273524206,0.43757213010792256,0.48054615714370386,0.3340311273524206,0.3340311273524206,0.10691611971016392,63445.33343286812,146,0.4535322001955969,0.28728717200331083
oracle_condition_crc,condition_label_diagnostic_only,,0.1,blur_s3,interior,0.18999999999999997,0.19000357365733467,0.8099964263426653,0.05540311781825874,0.05560429024575503,0.06870174707608834,-0.044596882181741265,0.0,0.17943855979996154,219391.3979250071,146,0.08427988374183738,0.047139702536405224
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,clean,full,0.43678082191780826,0.4367840213862728,0.5632159786137272,0.060606279623293444,0.0658346344377578,0.0818837076423534,-0.03939372037670656,0.0,0.40802850501005383,619065.3197246767,146,0.07209341763593315,0.03825865009882373
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,clean,boundary,0.43678082191780826,0.445355202003317,0.554644797996683,0.41630547447767974,0.42473681791580264,0.4539507178411092,0.31630547447767976,0.31630547447767976,0.25619645066217867,144278.00020418316,146,0.41797494622917003,0.2737444500968542
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,clean,interior,0.43678082191780826,0.4364725705065352,0.5635274294934648,0.05858914735542123,0.06352421649583662,0.0799336215982356,-0.04141085264457878,0.0,0.40874599244318377,575765.7115376443,146,0.06861003499507132,0.03610580936377746
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,color_s1,full,0.4124657534246575,0.4124685255541286,0.5875314744458714,0.059639133212915287,0.06846636691614805,0.07391850269522528,-0.04036086678708472,0.0,0.384228304142177,607971.7529240265,146,0.0719648485036804,0.03783488663502834
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,color_s1,boundary,0.4124657534246575,0.4200947904580228,0.5799052095419772,0.4134091089339289,0.4233430384680009,0.4530857912685773,0.3134091089339289,0.3134091089339289,0.24225058542094524,135647.99972895533,146,0.41865243744079583,0.2738825749451398
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,color_s1,interior,0.4124657534246575,0.4121921187781415,0.5878078812218586,0.05773848482476751,0.06630614745938866,0.0718504515822656,-0.042261515175232495,0.0,0.38486124736884014,567548.5300769967,146,0.06842291599015633,0.03564758261635715
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,color_s2,full,0.3673287671232877,0.3673307514626142,0.6326692485373858,0.05887824865211059,0.06389260218573048,0.07222723863800987,-0.04112175134788942,0.0,0.3438610338888279,505269.59848579264,146,0.07493001231044077,0.040681906000299986
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,color_s2,boundary,0.3673287671232877,0.36864048457196796,0.631359515428032,0.4099382039108505,0.42174090851402035,0.4535542538721267,0.3099382039108505,0.3099382039108505,0.21316971169353752,118582.99995142967,146,0.42052554758877997,0.27473474840558754
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,color_s2,interior,0.3673287671232877,0.3672868823371998,0.6327131176628003,0.05725982565635517,0.061831046584357334,0.07067826185294968,-0.042740174343644834,0.0,0.3445771500055851,471586.69075087167,146,0.07132767059328576,0.038447663509724415
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,color_s3,full,0.2582876712328767,0.2582877752806317,0.7417122247193684,0.05396156248640829,0.05300252605374509,0.06818755587119085,-0.04603843751359171,0.0,0.24459787074195613,294724.15029362123,146,0.07623668910651696,0.043315165765821735
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,color_s3,boundary,0.2582876712328767,0.25611516450667665,0.7438848354933234,0.4078033686398643,0.4130577230692721,0.4445534359714756,0.30780336863986435,0.30780336863986435,0.15032481781203674,80690.00008613616,146,0.4231146312663204,0.2758883309273995
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,color_s3,interior,0.2582876712328767,0.2583730174954147,0.7416269825045854,0.05272912131392195,0.05175386214893624,0.06701175909931831,-0.04727087868607806,0.0,0.2450012159649523,277676.70446513855,146,0.0724317423001155,0.04095653803177194
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,turbidity_s1,full,0.43417808219178083,0.4341812017664336,0.5658187982335664,0.05963841024213377,0.06622764091582284,0.07713114885690667,-0.04036158975786624,0.0,0.40542640504344585,619049.8266153936,146,0.07121968947991793,0.03724790210231138
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,turbidity_s1,boundary,0.43417808219178083,0.44124892656033876,0.5587510734396612,0.4135177621796523,0.42144546597927013,0.45260082450631545,0.3135177621796523,0.3135177621796523,0.2552865670932641,141840.00024811924,146,0.4168391479491831,0.2731896255560253
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,turbidity_s1,interior,0.43417808219178083,0.4339251176968946,0.5660748823031054,0.057729818709161274,0.06405401314778839,0.07515613606868363,-0.04227018129083873,0.0,0.40613047250278206,577179.1827523545,146,0.06774542718883479,0.03510038855033477
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,turbidity_s2,full,0.37849315068493145,0.3784949826686168,0.6215050173313832,0.056166715426826,0.058446239087088216,0.07602347936639714,-0.04383328457317401,0.0,0.3563733744183035,476246.7244590967,146,0.07251081496004423,0.03795752405037782
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,turbidity_s2,boundary,0.37849315068493145,0.3837886028568245,0.6162113971431755,0.4093572530027938,0.41884815008244036,0.4412160113147677,0.3093572530027938,0.3093572530027938,0.22303945652751916,122609.00012548268,146,0.41679643643280007,0.2729922999679868
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,turbidity_s2,interior,0.37849315068493145,0.37830536215701543,0.6216946378429846,0.05422044133286375,0.05605859760043334,0.07418942646250948,-0.045779558667136254,0.0,0.3570980940897691,440386.7567288146,146,0.06899465698261363,0.035798288939386504
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,turbidity_s3,full,0.32,0.3200005425347222,0.6799994574652778,0.06195731871576592,0.06195731871576592,0.09578963788789387,-0.03804268128423408,0.0,0.3001741669316804,426833.6339746311,146,0.08037409577202352,0.04487708578920141
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,turbidity_s3,boundary,0.32,0.3200941349223518,0.6799058650776482,0.41132263145218156,0.4178159053147499,0.44476013696969374,0.31132263145218153,0.31132263145218153,0.1863537141538277,102008.49983488023,146,0.42241778213218206,0.27581179869712497
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,turbidity_s3,interior,0.32,0.3200032206737979,0.6799967793262021,0.0604143593847816,0.06038724784726791,0.094326042133853,-0.0395856406152184,0.0,0.3006791068750453,401281.4746108025,146,0.07665873834791881,0.042644797054774586
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,lowlight_s1,full,0.40815068493150686,0.4081534236170567,0.5918465763829432,0.058538747354722455,0.06741689300759676,0.07589282185479733,-0.04146125264527755,0.0,0.38063698792638123,592389.6770158184,146,0.07315967665934683,0.03792177948579156
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,lowlight_s1,boundary,0.40815068493150686,0.4126701934485765,0.5873298065514234,0.41286794632060886,0.4237032905452723,0.45236247931032963,0.3128679463206089,0.3128679463206089,0.23782047457446057,133364.0003254488,146,0.4196774306880591,0.27388081533091496
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,lowlight_s1,interior,0.40815068493150686,0.40799118128661394,0.5920088187133861,0.05660482159273421,0.06521600375907631,0.07400176201033352,-0.0433951784072658,0.0,0.3813836268741561,552528.244327947,146,0.069627758648613,0.035766258544789924
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,lowlight_s2,full,0.32643835616438355,0.3264397050692066,0.6735602949307934,0.05725376254594428,0.05742689230506886,0.07854443058077117,-0.04274623745405572,0.0,0.3076932872820988,403583.6800575014,146,0.08203218429434096,0.04286972747302288
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,lowlight_s2,boundary,0.32643835616438355,0.31793742256484886,0.6820625774351512,0.42021276041457095,0.42614493891645955,0.4640094617458239,0.3202127604145709,0.3202127604145709,0.18244999904669476,103340.99997711927,146,0.4325102303320006,0.27828365148852907
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,lowlight_s2,interior,0.32643835616438355,0.32675666735577913,0.6732433326442209,0.055645663198908416,0.05542692510513071,0.07710843575352232,-0.04435433680109159,0.0,0.3086455500266483,376092.5827890765,146,0.07823672572411973,0.040593272129465535
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,lowlight_s3,full,0.25,0.25,0.75,0.09518211267296053,0.09518211267296053,0.13637370716121153,-0.004817887327039472,0.0,0.22620447183175987,512283.8366300985,146,0.13450725746041045,0.07731333921549655
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,lowlight_s3,boundary,0.25,0.2500789920483523,0.7499210079516476,0.45915550894218765,0.4627231611541417,0.5083616725998382,0.3591555089421876,0.3591555089421876,0.13436165030949726,88261.6666511856,146,0.4746658802528751,0.2906789316995203
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,lowlight_s3,interior,0.25,0.2500025883854162,0.7499974116145838,0.09259108645366648,0.09271793830737926,0.1336184971119546,-0.007408913546333523,0.0,0.22682286381881206,481346.47477389575,146,0.1298690092025611,0.07480166808157769
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,blur_s1,full,0.4097945205479452,0.4097971923456526,0.5902028076543474,0.061371104672604176,0.07035246002819268,0.0838278130372912,-0.03862889532739583,0.0,0.3809669517514895,620674.0257297256,146,0.07488146821129779,0.04025340459072319
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,blur_s1,boundary,0.4097945205479452,0.4150681429329977,0.5849318570670023,0.41637032871989355,0.42666944749444,0.4554171357048701,0.31637032871989357,0.31637032871989357,0.23797124771523231,135078.0003739223,146,0.4208562175383511,0.27526567032931526
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,blur_s1,interior,0.4097945205479452,0.4096073450624995,0.5903926549375005,0.05969873087165007,0.06844174940311008,0.08218784322722457,-0.040301269128349936,0.0,0.3815731017980587,582154.6381846992,146,0.07144183525956278,0.03816993827029684
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,blur_s2,full,0.4002739726027397,0.4002764511689022,0.5997235488310978,0.06433248613905575,0.07228387202140694,0.08247579972779533,-0.03566751386094426,0.0,0.3713429193994263,622897.7376475758,146,0.07742832303241474,0.04396283743752332
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,blur_s2,boundary,0.4002739726027397,0.40277816017358586,0.5972218398264142,0.426346627816762,0.43787860579703974,0.47360405693315477,0.32634662781676205,0.32634662781676205,0.22641022095127933,134522.00012272596,146,0.43250184838060446,0.2799677288344093
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,blur_s2,interior,0.4002739726027397,0.4001885115079134,0.5998114884920867,0.0624001583641922,0.06991797250439741,0.08070549893591929,-0.037599841635807804,0.0,0.3722081421637274,581035.900922641,146,0.073742605894689,0.041780222911336255
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,blur_s3,full,0.3947260273972603,0.3947283833357116,0.6052716166642884,0.07070856162301599,0.07526717141625885,0.08906483249527136,-0.029291438376984016,0.0,0.3650182944443198,639615.9066650828,146,0.08845410226335848,0.04955449357031113
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,blur_s3,boundary,0.3947260273972603,0.3972887044648535,0.6027112955351466,0.44788737931888395,0.4570328383668799,0.4957497671042403,0.3478873793188839,0.3478873793188839,0.21571472021218097,138492.83287896216,146,0.4535322001955969,0.28728717200331083
quality_group_crc_global_fallback,calibration_quality_group,20260722.0,0.1,blur_s3,interior,0.3947260273972603,0.39463843530343895,0.6053615646965611,0.06817875287568513,0.07233799096469046,0.08662904007240735,-0.031821247124314875,0.0,0.36609108373613924,592809.7636176473,146,0.08427988374183738,0.047139702536405224
quality_group_crc,calibration_quality_group,20260722.0,0.1,clean,full,0.43678082191780826,0.4367840213862728,0.5632159786137272,0.060606279623293444,0.0658346344377578,0.0818837076423534,-0.03939372037670656,0.0,0.40802850501005383,619065.3197246767,146,0.07209341763593315,0.03825865009882373
quality_group_crc,calibration_quality_group,20260722.0,0.1,clean,boundary,0.43678082191780826,0.445355202003317,0.554644797996683,0.41630547447767974,0.42473681791580264,0.4539507178411092,0.31630547447767976,0.31630547447767976,0.25619645066217867,144278.00020418316,146,0.41797494622917003,0.2737444500968542
quality_group_crc,calibration_quality_group,20260722.0,0.1,clean,interior,0.43678082191780826,0.4364725705065352,0.5635274294934648,0.05858914735542123,0.06352421649583662,0.0799336215982356,-0.04141085264457878,0.0,0.40874599244318377,575765.7115376443,146,0.06861003499507132,0.03610580936377746
quality_group_crc,calibration_quality_group,20260722.0,0.1,color_s1,full,0.4124657534246575,0.4124685255541286,0.5875314744458714,0.059639133212915287,0.06846636691614805,0.07391850269522528,-0.04036086678708472,0.0,0.384228304142177,607971.7529240265,146,0.0719648485036804,0.03783488663502834
quality_group_crc,calibration_quality_group,20260722.0,0.1,color_s1,boundary,0.4124657534246575,0.4200947904580228,0.5799052095419772,0.4134091089339289,0.4233430384680009,0.4530857912685773,0.3134091089339289,0.3134091089339289,0.24225058542094524,135647.99972895533,146,0.41865243744079583,0.2738825749451398
quality_group_crc,calibration_quality_group,20260722.0,0.1,color_s1,interior,0.4124657534246575,0.4121921187781415,0.5878078812218586,0.05773848482476751,0.06630614745938866,0.0718504515822656,-0.042261515175232495,0.0,0.38486124736884014,567548.5300769967,146,0.06842291599015633,0.03564758261635715
quality_group_crc,calibration_quality_group,20260722.0,0.1,color_s2,full,0.3673287671232877,0.3673307514626142,0.6326692485373858,0.05887824865211059,0.06389260218573048,0.07222723863800987,-0.04112175134788942,0.0,0.3438610338888279,505269.59848579264,146,0.07493001231044077,0.040681906000299986
quality_group_crc,calibration_quality_group,20260722.0,0.1,color_s2,boundary,0.3673287671232877,0.36864048457196796,0.631359515428032,0.4099382039108505,0.42174090851402035,0.4535542538721267,0.3099382039108505,0.3099382039108505,0.21316971169353752,118582.99995142967,146,0.42052554758877997,0.27473474840558754
quality_group_crc,calibration_quality_group,20260722.0,0.1,color_s2,interior,0.3673287671232877,0.3672868823371998,0.6327131176628003,0.05725982565635517,0.061831046584357334,0.07067826185294968,-0.042740174343644834,0.0,0.3445771500055851,471586.69075087167,146,0.07132767059328576,0.038447663509724415
quality_group_crc,calibration_quality_group,20260722.0,0.1,color_s3,full,0.2582876712328767,0.2582877752806317,0.7417122247193684,0.05396156248640829,0.05300252605374509,0.06818755587119085,-0.04603843751359171,0.0,0.24459787074195613,294724.15029362123,146,0.07623668910651696,0.043315165765821735
quality_group_crc,calibration_quality_group,20260722.0,0.1,color_s3,boundary,0.2582876712328767,0.25611516450667665,0.7438848354933234,0.4078033686398643,0.4130577230692721,0.4445534359714756,0.30780336863986435,0.30780336863986435,0.15032481781203674,80690.00008613616,146,0.4231146312663204,0.2758883309273995
quality_group_crc,calibration_quality_group,20260722.0,0.1,color_s3,interior,0.2582876712328767,0.2583730174954147,0.7416269825045854,0.05272912131392195,0.05175386214893624,0.06701175909931831,-0.04727087868607806,0.0,0.2450012159649523,277676.70446513855,146,0.0724317423001155,0.04095653803177194
quality_group_crc,calibration_quality_group,20260722.0,0.1,turbidity_s1,full,0.43417808219178083,0.4341812017664336,0.5658187982335664,0.05963841024213377,0.06622764091582284,0.07713114885690667,-0.04036158975786624,0.0,0.40542640504344585,619049.8266153936,146,0.07121968947991793,0.03724790210231138
quality_group_crc,calibration_quality_group,20260722.0,0.1,turbidity_s1,boundary,0.43417808219178083,0.44124892656033876,0.5587510734396612,0.4135177621796523,0.42144546597927013,0.45260082450631545,0.3135177621796523,0.3135177621796523,0.2552865670932641,141840.00024811924,146,0.4168391479491831,0.2731896255560253
quality_group_crc,calibration_quality_group,20260722.0,0.1,turbidity_s1,interior,0.43417808219178083,0.4339251176968946,0.5660748823031054,0.057729818709161274,0.06405401314778839,0.07515613606868363,-0.04227018129083873,0.0,0.40613047250278206,577179.1827523545,146,0.06774542718883479,0.03510038855033477
quality_group_crc,calibration_quality_group,20260722.0,0.1,turbidity_s2,full,0.37849315068493145,0.3784949826686168,0.6215050173313832,0.056166715426826,0.058446239087088216,0.07602347936639714,-0.04383328457317401,0.0,0.3563733744183035,476246.7244590967,146,0.07251081496004423,0.03795752405037782
quality_group_crc,calibration_quality_group,20260722.0,0.1,turbidity_s2,boundary,0.37849315068493145,0.3837886028568245,0.6162113971431755,0.4093572530027938,0.41884815008244036,0.4412160113147677,0.3093572530027938,0.3093572530027938,0.22303945652751916,122609.00012548268,146,0.41679643643280007,0.2729922999679868
quality_group_crc,calibration_quality_group,20260722.0,0.1,turbidity_s2,interior,0.37849315068493145,0.37830536215701543,0.6216946378429846,0.05422044133286375,0.05605859760043334,0.07418942646250948,-0.045779558667136254,0.0,0.3570980940897691,440386.7567288146,146,0.06899465698261363,0.035798288939386504
quality_group_crc,calibration_quality_group,20260722.0,0.1,turbidity_s3,full,0.32,0.3200005425347222,0.6799994574652778,0.06195731871576592,0.06195731871576592,0.09578963788789387,-0.03804268128423408,0.0,0.3001741669316804,426833.6339746311,146,0.08037409577202352,0.04487708578920141
quality_group_crc,calibration_quality_group,20260722.0,0.1,turbidity_s3,boundary,0.32,0.3200941349223518,0.6799058650776482,0.41132263145218156,0.4178159053147499,0.44476013696969374,0.31132263145218153,0.31132263145218153,0.1863537141538277,102008.49983488023,146,0.42241778213218206,0.27581179869712497
quality_group_crc,calibration_quality_group,20260722.0,0.1,turbidity_s3,interior,0.32,0.3200032206737979,0.6799967793262021,0.0604143593847816,0.06038724784726791,0.094326042133853,-0.0395856406152184,0.0,0.3006791068750453,401281.4746108025,146,0.07665873834791881,0.042644797054774586
